ts,rto,rtt,rttvar,mss,pmtu,rcvmss,advmss,cwnd,bytes_acked,segs_out,segs_in,data_segs_out,bbr_bw,bbr_min_rtt,bbr_pacing_gain,bbr_cwnd_gain,send,pacing_rate,delivery_rate
1529689791.328143681,224,22.652,0.132,1448,1500,536,1448,372,583531006,403184,45600,403182,98.3e6,20.088,1.25,2,190.2e6,127.3e6,95.9e6,49784ms
1529689791.339823566,224,22.685,0.175,1448,1500,536,1448,372,583675806,403284,45611,403282,98.3e6,20.088,1.25,2,190.0e6,127.3e6,95.6e6,49796ms
1529689791.351593433,224,22.714,0.243,1448,1500,536,1448,372,583820606,403374,45622,403372,98.3e6,20.088,1.25,2,189.7e6,127.3e6,93.8e6,49808ms
1529689791.363170850,224,22.67,0.172,1448,1500,536,1448,372,583950926,403474,45632,403472,98.3e6,20.088,1.25,2,190.1e6,127.3e6,93.9e6,49820ms
1529689791.374639634,224,22.649,0.146,1448,1500,536,1448,372,584095726,403564,45643,403562,98.3e6,20.088,1.25,2,190.3e6,127.3e6,95.2e6,49832ms
1529689791.386765337,224,22.802,0.409,1448,1500,536,1448,372,584233286,403669,45654,403667,98.3e6,20.088,1.25,2,189.0e6,127.3e6,93.1e6,49844ms
1529689791.398312472,224,22.679,0.135,1448,1500,536,1448,372,584378086,403769,45665,403767,98.3e6,20.088,1.25,2,190.0e6,127.3e6,95.8e6,49856ms
1529689791.409964070,224,22.828,0.424,1448,1500,536,1448,372,584508406,403859,45675,403857,98.3e6,20.088,1.25,2,188.8e6,127.3e6,96.1e6,49868ms
1529689791.421428387,224,22.705,0.187,1448,1500,536,1448,372,584653206,403959,45686,403957,98.3e6,20.088,1.25,2,189.8e6,127.3e6,95.9e6,49880ms
1529689791.432995297,224,22.707,0.172,1448,1500,536,1448,372,584783526,404049,45697,404047,98.3e6,20.088,1.25,2,189.8e6,127.3e6,95.6e6,49888ms
1529689791.444651116,224,22.66,0.179,1448,1500,536,1448,372,584928326,404149,45708,404147,98.3e6,20.088,1.25,2,190.2e6,127.3e6,93.9e6,49900ms
1529689791.456598877,224,22.63,0.146,1448,1500,536,1448,372,585073126,404244,45719,404242,98.3e6,20.088,1.25,2,190.4e6,127.3e6,95.7e6,49912ms
1529689791.468378858,224,22.621,0.165,1448,1500,536,1448,372,585210686,404344,45730,404342,98.3e6,20.088,1.25,2,190.5e6,127.3e6,93.1e6,49924ms
1529689791.479976499,224,22.641,0.116,1448,1500,536,1448,372,585355486,404444,45742,404442,98.3e6,20.088,1.25,2,190.3e6,127.3e6,95.4e6,49936ms
1529689791.491864534,224,22.639,0.148,1448,1500,536,1448,372,585485806,404534,45752,404532,98.3e6,20.088,1.25,2,190.3e6,127.3e6,95.7e6,49948ms
1529689791.503670411,224,22.684,0.164,1448,1500,536,1448,372,585630606,404634,45763,404632,98.3e6,20.088,1.25,2,190.0e6,127.3e6,95.8e6,49960ms
1529689791.515565648,224,22.716,0.199,1448,1500,536,1448,372,585775406,404734,45774,404732,98.3e6,20.088,1.25,2,189.7e6,127.3e6,93.8e6,49972ms
1529689791.527166767,224,22.662,0.166,1448,1500,536,1448,372,585920206,404824,45785,404822,98.3e6,20.088,1.25,2,190.2e6,127.3e6,95.7e6,49984ms
1529689791.539055101,224,22.707,0.245,1448,1500,536,1448,370,586057766,404929,45796,404927,97.8e6,20.088,1.25,2,188.8e6,126.7e6,93.1e6,49996ms
1529689791.550611215,224,22.66,0.133,1448,1500,536,1448,370,586202566,405029,45807,405027,97.8e6,20.088,1.25,2,189.1e6,126.7e6,95.6e6,50008ms
1529689791.562219587,224,22.642,0.132,1448,1500,536,1448,370,586332886,405119,45817,405117,97.8e6,20.088,1.25,2,189.3e6,126.7e6,95.9e6,50020ms
1529689791.574021481,224,22.672,0.171,1448,1500,536,1448,370,586477686,405219,45828,405217,97.8e6,20.088,1.25,2,189.0e6,126.7e6,95.8e6,50032ms
1529689791.585518168,224,22.77,0.284,1448,1500,536,1448,370,586608006,405309,45838,405307,97.8e6,20.088,1.25,2,188.2e6,126.7e6,95.6e6,50044ms
1529689791.597121727,224,22.675,0.195,1448,1500,536,1448,370,586752806,405409,45849,405407,97.9e6,20.088,1.25,2,189.0e6,126.7e6,93.9e6,50052ms
1529689791.608953562,224,22.732,0.242,1448,1500,536,1448,370,586897606,405499,45860,405497,97.9e6,20.088,1.25,2,188.5e6,126.7e6,95.4e6,50064ms
1529689791.620701858,224,22.668,0.17,1448,1500,536,1448,372,587027926,405604,45870,405602,98.1e6,20.088,1.25,2,190.1e6,127.1e6,95.4e6,50076ms
1529689791.632368528,224,22.625,0.115,1448,1500,536,1448,372,587179966,405704,45882,405702,98.1e6,20.088,1.25,2,190.5e6,127.1e6,95.8e6,50088ms
1529689791.644316648,224,22.649,0.15,1448,1500,536,1448,372,587310286,405794,45893,405792,98.1e6,20.088,1.25,2,190.3e6,127.1e6,95.3e6,50100ms
1529689791.655806221,224,22.692,0.126,1448,1500,536,1448,372,587453638,405894,45904,405892,98.1e6,20.088,1.25,2,189.9e6,127.1e6,95.4e6,50112ms
1529689791.667491399,224,22.696,0.218,1448,1500,536,1448,372,587599886,405984,45915,405982,98.1e6,20.088,1.25,2,189.9e6,127.1e6,93.9e6,50124ms
1529689791.678987246,224,22.669,0.168,1448,1500,536,1448,372,587730206,406084,45925,406082,98.1e6,20.088,1.25,2,190.1e6,127.1e6,94.3e6,50136ms
1529689791.690638750,224,22.676,0.194,1448,1500,536,1448,372,587875006,406174,45936,406172,98.1e6,20.088,1.25,2,190.0e6,127.1e6,95.5e6,50148ms
1529689791.702722147,224,22.658,0.157,1448,1500,536,1448,372,588005326,406279,45946,406277,98.1e6,20.088,1.25,2,190.2e6,127.1e6,95.7e6,50160ms
1529689791.714429681,224,22.719,0.179,1448,1500,536,1448,372,588157366,406379,45958,406377,98.1e6,20.088,1.25,2,189.7e6,127.1e6,95.4e6,50172ms
1529689791.726453641,224,22.689,0.176,1448,1500,536,1448,372,588302166,406469,45969,406467,98.1e6,20.088,1.25,2,189.9e6,127.1e6,95.7e6,50184ms
1529689791.738372263,224,22.654,0.165,1448,1500,536,1448,372,588446966,406569,45980,406567,98.3e6,20.088,1.25,2,190.2e6,127.3e6,93.8e6,50196ms
1529689791.750086993,224,22.648,0.158,1448,1500,536,1448,372,588577286,406669,45990,406667,98.3e6,20.088,1.25,2,190.3e6,127.3e6,93.9e6,50208ms
1529689791.762083342,224,22.724,0.284,1448,1500,536,1448,372,588722086,406764,46001,406762,98.3e6,20.088,1.25,2,189.6e6,127.3e6,95.6e6,50220ms
1529689791.773648034,224,22.647,0.164,1448,1500,536,1448,372,588859646,406864,46012,406862,98.3e6,20.088,1.25,2,190.3e6,127.3e6,93.1e6,50232ms
1529689791.785251791,224,22.713,0.213,1448,1500,536,1448,372,589004446,406964,46023,406962,98.3e6,20.088,1.25,2,189.7e6,127.3e6,95.5e6,50244ms
1529689791.796812794,224,22.646,0.132,1448,1500,536,1448,372,589134766,407054,46033,407052,98.3e6,20.088,1.25,2,190.3e6,127.3e6,95.8e6,50252ms
1529689791.808443568,224,22.658,0.167,1448,1500,536,1448,372,589279566,407154,46044,407152,98.3e6,20.088,1.25,2,190.2e6,127.3e6,95.9e6,50264ms
1529689791.820454815,224,22.669,0.135,1448,1500,536,1448,372,589424366,407244,46055,407242,98.3e6,20.088,1.25,2,190.1e6,127.3e6,93.9e6,50276ms
1529689791.832487328,224,22.642,0.16,1448,1500,536,1448,372,589569166,407344,46066,407342,98.3e6,20.088,1.25,2,190.3e6,127.3e6,95.3e6,50288ms
1529689791.844157861,224,22.62,0.157,1448,1500,536,1448,372,589699486,407449,46076,407447,98.3e6,20.088,1.25,2,190.5e6,127.3e6,95.7e6,50300ms
1529689791.855863860,224,22.616,0.125,1448,1500,536,1448,372,589851526,407549,46088,407547,98.3e6,20.088,1.25,2,190.5e6,127.3e6,95.7e6,50312ms
1529689791.867648342,224,22.622,0.135,1448,1500,536,1448,372,589981846,407639,46098,407637,98.3e6,20.088,1.25,2,190.5e6,127.3e6,95.5e6,50324ms
1529689791.879086579,224,22.662,0.159,1448,1500,536,1448,372,590126646,407729,46109,407727,98.3e6,20.088,1.25,2,190.2e6,127.3e6,95.9e6,50336ms
1529689791.890655533,224,22.72,0.197,1448,1500,536,1448,372,590256966,407829,46119,407827,98.3e6,20.088,1.25,2,189.7e6,127.3e6,95.7e6,50348ms
1529689791.902304249,224,22.753,0.258,1448,1500,536,1448,372,590401766,407929,46131,407927,98.3e6,20.088,1.25,2,189.4e6,127.3e6,93.9e6,50360ms
1529689791.913850426,224,22.679,0.159,1448,1500,536,1448,372,590546566,408019,46142,408017,98.3e6,20.088,1.25,2,190.0e6,127.3e6,95.4e6,50372ms
1529689791.925517238,224,22.737,0.292,1448,1500,536,1448,372,590676886,408114,46152,408112,98.3e6,20.088,1.25,2,189.5e6,127.3e6,95.5e6,50384ms
1529689791.937296776,224,22.638,0.179,1448,1500,536,1448,372,590814446,408214,46163,408212,98.3e6,20.088,1.25,2,190.4e6,127.3e6,93.1e6,50396ms
1529689791.949158922,224,22.665,0.14,1448,1500,536,1448,372,590959246,408314,46174,408312,98.3e6,20.088,1.25,2,190.1e6,127.3e6,95.5e6,50408ms
1529689791.960995332,224,22.719,0.22,1448,1500,536,1448,372,591104046,408404,46186,408402,98.3e6,20.088,1.25,2,189.7e6,127.3e6,95.5e6,50416ms
1529689791.972596952,224,22.671,0.181,1448,1500,536,1448,372,591234366,408504,46197,408502,98.3e6,20.088,1.25,2,190.1e6,127.3e6,95.7e6,50428ms
1529689791.984630003,224,22.761,0.283,1448,1500,536,1448,370,591379166,408604,46208,408602,97.9e6,20.088,1.25,2,188.3e6,126.7e6,93.7e6,50440ms
1529689791.996101173,224,22.694,0.169,1448,1500,536,1448,370,591523966,408694,46219,408692,97.9e6,20.088,1.25,2,188.9e6,126.7e6,95.3e6,50452ms
1529689792.007797510,224,22.866,0.415,1448,1500,536,1448,370,591654286,408799,46229,408797,97.9e6,20.088,1.25,2,187.4e6,126.7e6,94.9e6,50464ms
1529689792.019248360,224,22.694,0.138,1448,1500,536,1448,370,591806326,408899,46241,408897,97.9e6,20.088,1.25,2,188.9e6,126.7e6,95.7e6,50476ms
1529689792.030663671,224,22.663,0.109,1448,1500,536,1448,370,591936646,408989,46251,408987,97.9e6,20.088,1.25,2,189.1e6,126.7e6,96.1e6,50488ms
1529689792.042122741,224,22.637,0.106,1448,1500,536,1448,370,592066966,409079,46261,409077,97.9e6,20.088,1.25,2,189.3e6,126.7e6,95.3e6,50500ms
1529689792.053454407,224,22.754,0.219,1448,1500,536,1448,370,592211766,409169,46272,409167,97.9e6,20.088,1.25,2,188.4e6,126.7e6,95.6e6,50512ms
1529689792.064766148,224,22.697,0.151,1448,1500,536,1448,370,592342086,409269,46282,409267,97.9e6,20.088,1.25,2,188.8e6,126.7e6,95.7e6,50520ms
1529689792.076201408,224,22.679,0.158,1448,1500,536,1448,370,592472406,409359,46293,409357,97.9e6,20.088,1.25,2,189.0e6,126.7e6,95.8e6,50532ms
1529689792.087708489,224,22.66,0.167,1448,1500,536,1448,370,592617206,409459,46304,409457,97.9e6,20.088,1.25,2,189.1e6,126.7e6,94.0e6,50544ms
1529689792.099089108,224,22.647,0.16,1448,1500,536,1448,370,592747526,409549,46314,409547,97.9e6,20.088,1.25,2,189.3e6,126.7e6,93.8e6,50556ms
1529689792.110611069,224,22.665,0.133,1448,1500,536,1448,370,592892326,409644,46326,409642,97.9e6,20.088,1.25,2,189.1e6,126.7e6,95.1e6,50568ms
1529689792.121830673,224,22.675,0.126,1448,1500,536,1448,370,593022646,409744,46336,409742,97.9e6,20.088,1.25,2,189.0e6,126.7e6,95.5e6,50580ms
1529689792.133303585,224,22.635,0.125,1448,1500,536,1448,370,593160206,409834,46347,409832,97.9e6,20.088,1.25,2,189.4e6,126.7e6,93.2e6,50592ms
1529689792.144751267,224,22.657,0.105,1448,1500,536,1448,370,593305006,409934,46358,409932,97.9e6,20.088,1.25,2,189.2e6,126.7e6,95.7e6,50600ms
1529689792.156299338,224,22.649,0.114,1448,1500,536,1448,370,593433878,410024,46368,410022,97.9e6,20.088,1.25,2,189.2e6,126.7e6,95.3e6,50612ms
1529689792.167814287,224,22.714,0.194,1448,1500,536,1448,370,593580126,410114,46379,410112,97.9e6,20.088,1.25,2,188.7e6,126.7e6,95.5e6,50624ms
1529689792.179470016,224,22.693,0.153,1448,1500,536,1448,370,593710446,410214,46389,410212,97.9e6,20.088,1.25,2,188.9e6,126.7e6,96.3e6,50636ms
1529689792.190865093,224,22.669,0.151,1448,1500,536,1448,364,593855246,410304,46401,410302,96.3e6,20.088,1.25,2,186.0e6,124.7e6,93.9e6,50648ms
1529689792.202294606,224,22.664,0.119,1448,1500,536,1448,364,593985566,410404,46411,410402,96.3e6,20.088,1.25,2,186.0e6,124.7e6,93.9e6,50660ms
1529689792.213790329,224,22.693,0.186,1448,1500,536,1448,364,594130366,410494,46423,410492,96.3e6,20.088,1.25,2,185.8e6,124.7e6,95.4e6,50672ms
1529689792.225239211,224,22.654,0.152,1448,1500,536,1448,364,594260686,410589,46433,410587,96.3e6,20.088,1.25,2,186.1e6,124.7e6,95.3e6,50684ms
1529689792.236959926,224,22.632,0.152,1448,1500,536,1448,364,594398246,410689,46444,410687,96.3e6,20.088,1.25,2,186.3e6,124.7e6,93.1e6,50692ms
1529689792.248229406,224,22.705,0.196,1448,1500,536,1448,364,594543046,410779,46455,410777,96.3e6,20.088,1.25,2,185.7e6,124.7e6,95.7e6,50704ms
1529689792.259755596,224,22.647,0.114,1448,1500,536,1448,364,594673366,410879,46465,410877,96.3e6,20.088,1.25,2,186.2e6,124.7e6,95.8e6,50716ms
1529689792.271347565,224,22.789,0.269,1448,1500,536,1448,364,594818166,410969,46476,410967,96.3e6,20.088,1.25,2,185.0e6,124.7e6,95.8e6,50728ms
1529689792.282802491,224,22.728,0.163,1448,1500,536,1448,364,594948486,411069,46486,411067,96.3e6,20.088,1.25,2,185.5e6,124.7e6,95.6e6,50740ms
1529689792.294195791,224,22.706,0.136,1448,1500,536,1448,364,595078806,411159,46496,411157,96.3e6,20.088,1.25,2,185.7e6,124.7e6,95.6e6,50752ms
1529689792.305617431,224,22.71,0.21,1448,1500,536,1448,364,595223606,411259,46507,411257,96.3e6,20.088,1.25,2,185.7e6,124.7e6,94.0e6,50764ms
1529689792.317066493,224,22.87,0.456,1448,1500,536,1448,364,595353926,411349,46517,411347,96.3e6,20.088,1.25,2,184.4e6,124.7e6,94.2e6,50772ms
1529689792.328780977,224,22.688,0.196,1448,1500,536,1448,364,595498726,411444,46528,411442,96.3e6,20.088,1.25,2,185.9e6,124.7e6,95.6e6,50784ms
1529689792.340242496,224,22.643,0.148,1448,1500,536,1448,364,595629046,411544,46538,411542,96.3e6,20.088,1.25,2,186.2e6,124.7e6,95.5e6,50796ms
1529689792.351605340,224,22.672,0.188,1448,1500,536,1448,364,595766606,411634,46549,411632,96.3e6,20.088,1.25,2,186.0e6,124.7e6,93.1e6,50808ms
1529689792.362945071,224,22.645,0.115,1448,1500,536,1448,364,595911406,411734,46560,411732,96.3e6,20.088,1.25,2,186.2e6,124.7e6,95.6e6,50820ms
1529689792.374384255,224,22.639,0.115,1448,1500,536,1448,366,596041726,411824,46570,411822,96.3e6,20.088,1.25,2,187.3e6,124.7e6,95.8e6,50832ms
1529689792.386137193,224,22.806,0.293,1448,1500,536,1448,366,596186526,411924,46581,411922,96.3e6,20.088,1.25,2,185.9e6,124.7e6,95.5e6,50844ms
1529689792.397700689,224,22.703,0.193,1448,1500,536,1448,366,596316846,412014,46591,412012,96.3e6,20.088,1.25,2,186.7e6,124.7e6,95.5e6,50856ms
1529689792.409128672,224,22.672,0.153,1448,1500,536,1448,366,596461646,412114,46603,412112,96.3e6,20.088,1.25,2,187.0e6,124.7e6,94.0e6,50868ms
1529689792.420690123,224,22.679,0.134,1448,1500,536,1448,366,596591966,412204,46613,412202,96.3e6,20.088,1.25,2,186.9e6,124.7e6,94.5e6,50876ms
1529689792.432118511,224,22.735,0.248,1448,1500,536,1448,366,596736766,412294,46624,412292,96.3e6,20.088,1.25,2,186.5e6,124.7e6,95.5e6,50888ms
1529689792.443591459,224,22.676,0.16,1448,1500,536,1448,366,596867086,412399,46634,412397,96.3e6,20.088,1.25,2,187.0e6,124.7e6,95.2e6,50900ms
1529689792.455077463,224,22.634,0.149,1448,1500,536,1448,366,597004646,412489,46645,412487,96.3e6,20.088,1.25,2,187.3e6,124.7e6,93.1e6,50912ms
1529689792.466536266,224,22.641,0.109,1448,1500,536,1448,366,597149446,412589,46656,412587,96.3e6,20.088,1.25,2,187.3e6,124.7e6,95.6e6,50924ms
1529689792.477945590,224,22.634,0.126,1448,1500,536,1448,366,597279766,412679,46666,412677,96.3e6,20.088,1.25,2,187.3e6,124.7e6,95.6e6,50936ms
1529689792.489222774,224,22.686,0.166,1448,1500,536,1448,366,597424566,412769,46677,412767,96.3e6,20.088,1.25,2,186.9e6,124.7e6,95.5e6,50948ms
1529689792.500748140,224,22.728,0.183,1448,1500,536,1448,366,597554886,412869,46687,412867,96.3e6,20.088,1.25,2,186.5e6,124.7e6,95.8e6,50956ms
1529689792.512159075,224,22.691,0.152,1448,1500,536,1448,366,597685206,412959,46697,412957,96.3e6,20.088,1.25,2,186.8e6,124.7e6,95.5e6,50968ms
1529689792.523668204,224,22.708,0.224,1448,1500,536,1448,366,597830006,413059,46708,413057,96.3e6,20.088,1.25,2,186.7e6,124.7e6,93.9e6,50980ms
1529689792.535299781,224,22.663,0.13,1448,1500,536,1448,366,597974806,413149,46721,413147,96.3e6,20.088,1.25,2,187.1e6,124.7e6,95.6e6,50992ms
1529689792.546805106,224,22.644,0.136,1448,1500,536,1448,366,598105126,413244,46731,413242,96.3e6,20.088,1.25,2,187.2e6,124.7e6,95.4e6,51004ms
1529689792.558248998,224,22.625,0.142,1448,1500,536,1448,4,598242686,413344,46742,413342,96.3e6,22.508,1,1,2.0e6,99.8e6,93.1e6,51016ms
1529689792.569694648,224,22.781,0.387,1448,1500,536,1448,4,598373006,413344,46752,413342,96.3e6,22.488,1,1,2.0e6,99.8e6,93.1e6,51028ms
1529689792.580930448,224,22.707,0.118,1448,1500,536,1448,4,598517806,413346,46763,413344,96.3e6,22.488,1,1,2.0e6,99.8e6,95.5e6,51036ms
1529689792.592434783,224,22.707,0.118,1448,1500,536,1448,4,598517806,413348,46763,413346,96.3e6,22.488,1,1,2.0e6,99.8e6,95.5e6,51048ms
1529689792.604076090,224,22.129,0.253,1448,1500,536,1448,4,598523598,413352,46765,413350,96.3e6,20.123,1,1,2.1e6,99.8e6,95.5e6,51060ms
1529689792.615764983,224,22.129,0.253,1448,1500,536,1448,4,598523598,413352,46765,413350,96.3e6,20.123,1,1,2.1e6,99.8e6,95.5e6,51072ms
1529689792.627339237,224,21.685,0.347,1448,1500,536,1448,4,598529390,413356,46767,413354,96.3e6,20.123,1,1,2.1e6,99.8e6,95.5e6,51084ms
1529689792.638865678,224,21.685,0.347,1448,1500,536,1448,4,598529390,413356,46767,413354,96.3e6,20.123,1,1,2.1e6,99.8e6,95.5e6,51096ms
1529689792.650332642,224,21.333,0.412,1448,1500,536,1448,4,598535182,413360,46769,413358,96.3e6,20.086,1,1,2.2e6,99.8e6,95.5e6,51108ms
1529689792.661938945,224,21.205,0.431,1448,1500,536,1448,4,598538078,413362,46770,413360,96.3e6,20.086,1,1,2.2e6,99.8e6,95.5e6,51120ms
1529689792.673121828,224,21.072,0.45,1448,1500,536,1448,4,598540974,413364,46771,413362,96.3e6,20.086,1,1,2.2e6,99.8e6,95.5e6,51132ms
1529689792.684583206,224,20.868,0.473,1448,1500,536,1448,4,598546766,413368,46773,413366,96.3e6,20.086,1,1,2.2e6,99.8e6,95.5e6,51140ms
1529689792.696368279,224,20.868,0.473,1448,1500,536,1448,4,598546766,413368,46773,413366,96.3e6,20.086,1,1,2.2e6,99.8e6,95.5e6,51152ms
1529689792.707916005,224,20.711,0.482,1448,1500,536,1448,4,598552558,413372,46775,413370,96.3e6,20.086,1,1,2.2e6,99.8e6,95.5e6,51164ms
1529689792.719424554,224,20.711,0.482,1448,1500,536,1448,4,598552558,413372,46775,413370,96.3e6,20.086,1,1,2.2e6,99.8e6,95.5e6,51176ms
1529689792.731036711,224,20.599,0.467,1448,1500,536,1448,4,598558350,413376,46777,413374,96.3e6,20.086,1,1,2.2e6,99.8e6,95.5e6,51188ms
1529689792.742553471,224,20.599,0.467,1448,1500,536,1448,4,598558350,413376,46777,413374,96.3e6,20.086,1,1,2.2e6,99.8e6,95.5e6,51200ms
1529689792.754145373,224,20.505,0.427,1448,1500,536,1448,4,598564142,413380,46779,413378,96.3e6,20.086,1,1,2.3e6,99.8e6,95.5e6,51212ms
1529689792.765717044,224,20.46,0.317,1448,1500,536,1448,4,598569934,413384,46781,413382,96.3e6,20.086,1,1,2.3e6,99.8e6,95.5e6,51224ms
1529689792.777425006,224,20.46,0.317,1448,1500,536,1448,4,598569934,413384,46781,413382,96.3e6,20.086,1,1,2.3e6,99.8e6,95.5e6,51236ms
1529689792.788634629,224,20.407,0.267,1448,1500,536,1448,360,598575726,413432,46783,413430,96.3e6,20.086,1,2,204.4e6,99.8e6,95.5e6,51244ms
1529689792.800213959,224,20.407,0.267,1448,1500,536,1448,360,598575726,413522,46783,413520,96.3e6,20.086,1,2,204.4e6,99.8e6,95.5e6,51256ms
1529689792.811707549,224,20.331,0.086,1448,1500,536,1448,366,598668398,413634,46791,413632,96.3e6,20.086,1.25,2,208.5e6,124.7e6,95.5e6,51268ms
1529689792.823217919,224,20.333,0.058,1448,1500,536,1448,366,598810302,413734,46805,413732,96.3e6,20.086,1.25,2,208.5e6,124.7e6,95.5e6,51280ms
1529689792.834906914,224,21.185,0.921,1448,1500,536,1448,370,598952206,413829,46817,413827,97.5e6,20.086,1.25,2,202.3e6,126.3e6,97.0e6,51292ms
1529689792.846491404,224,22.289,0.524,1448,1500,536,1448,374,599089766,413929,46828,413927,98.6e6,20.086,1.25,2,194.4e6,127.7e6,95.4e6,51304ms
1529689792.858095781,224,22.679,0.309,1448,1500,536,1448,374,599234566,414029,46839,414027,98.6e6,20.086,1.25,2,191.0e6,127.7e6,96.0e6,51316ms
1529689792.869680049,224,22.662,0.16,1448,1500,536,1448,374,599364886,414119,46849,414117,98.6e6,20.086,1.25,2,191.2e6,127.7e6,95.7e6,51328ms
1529689792.881350979,224,22.675,0.153,1448,1500,536,1448,374,599509686,414219,46860,414217,98.6e6,20.086,1.25,2,191.1e6,127.7e6,95.8e6,51340ms
1529689792.892598243,224,22.731,0.254,1448,1500,536,1448,374,599640006,414309,46870,414307,98.6e6,20.086,1.25,2,190.6e6,127.7e6,95.8e6,51348ms
1529689792.904201902,224,22.717,0.223,1448,1500,536,1448,374,599784806,414399,46881,414397,98.6e6,20.086,1.25,2,190.7e6,127.7e6,94.0e6,51360ms
1529689792.915672925,224,22.708,0.166,1448,1500,536,1448,374,599915126,414499,46891,414497,98.6e6,20.086,1.25,2,190.8e6,127.7e6,94.0e6,51372ms
1529689792.927248838,224,22.715,0.215,1448,1500,536,1448,374,600059926,414594,46902,414592,98.6e6,20.086,1.25,2,190.7e6,127.7e6,95.5e6,51384ms
1529689792.938760665,224,22.652,0.126,1448,1500,536,1448,374,600190246,414694,46912,414692,98.6e6,20.086,1.25,2,191.3e6,127.7e6,95.6e6,51396ms
1529689792.950185648,224,22.719,0.19,1448,1500,536,1448,374,600327806,414784,46923,414782,98.6e6,20.086,1.25,2,190.7e6,127.7e6,93.2e6,51408ms
1529689792.961637364,224,22.738,0.147,1448,1500,536,1448,374,600472606,414884,46934,414882,98.6e6,20.086,1.25,2,190.5e6,127.7e6,95.6e6,51420ms
1529689792.973136883,224,22.705,0.105,1448,1500,536,1448,374,600602926,414974,46944,414972,98.6e6,20.086,1.25,2,190.8e6,127.7e6,95.8e6,51432ms
1529689792.984738076,224,22.717,0.177,1448,1500,536,1448,374,600747726,415064,46955,415062,98.6e6,20.086,1.25,2,190.7e6,127.7e6,98.2e6,51440ms
1529689792.996326143,224,22.78,0.269,1448,1500,536,1448,374,600878046,415164,46965,415162,98.6e6,20.086,1.25,2,190.2e6,127.7e6,96.0e6,51452ms
1529689793.008148134,224,22.685,0.145,1448,1500,536,1448,374,601022846,415264,46976,415262,98.6e6,20.086,1.25,2,191.0e6,127.7e6,93.8e6,51464ms
1529689793.019706685,224,22.658,0.12,1448,1500,536,1448,374,601167646,415354,46988,415352,98.6e6,20.086,1.25,2,191.2e6,127.7e6,95.6e6,51476ms
1529689793.031227268,224,22.631,0.142,1448,1500,536,1448,374,601297966,415449,46999,415447,98.6e6,20.086,1.25,2,191.4e6,127.7e6,95.6e6,51488ms
1529689793.042828673,224,22.661,0.195,1448,1500,536,1448,374,601435526,415549,47010,415547,98.6e6,20.086,1.25,2,191.2e6,127.7e6,93.2e6,51500ms
1529689793.054248409,224,22.642,0.102,1448,1500,536,1448,374,601580326,415649,47021,415647,98.6e6,20.086,1.25,2,191.3e6,127.7e6,95.6e6,51512ms
1529689793.065887832,224,22.715,0.183,1448,1500,536,1448,374,601710646,415739,47031,415737,98.6e6,20.086,1.25,2,190.7e6,127.7e6,95.4e6,51524ms
1529689793.077200465,224,22.708,0.159,1448,1500,536,1448,374,601855446,415829,47042,415827,98.6e6,20.086,1.25,2,190.8e6,127.7e6,95.5e6,51536ms
