ts,in_queue(size), in_queue(number)
1530224825.854201156,594,9
1530224825.866991969,330,5
1530224825.879656204,528,8
1530224825.892317866,462,7
1530224825.905076272,396,6
1530224825.917524085,660,10
1530224825.930303303,264,4
1530224825.942857364,660,10
1530224825.955398080,396,6
1530224825.967930860,462,7
1530224825.980522950,594,9
1530224825.993011992,66,1
1530224826.005543759,594,9
1530224826.018071391,330,5
1530224826.030832022,396,6
1530224826.043390833,462,7
1530224826.055910578,330,5
1530224826.068507553,462,7
1530224826.081079859,330,5
1530224826.093889402,396,6
1530224826.106419938,462,7
1530224826.119055005,330,5
1530224826.131672263,462,7
1530224826.144336939,396,6
1530224826.156970113,396,6
1530224826.169624150,462,7
1530224826.182197937,198,3
1530224826.194747614,330,5
1530224826.207270348,396,6
1530224826.219794896,198,3
1530224826.232330083,396,6
1530224826.244958255,198,3
1530224826.257535859,396,6
1530224826.270262504,396,6
1530224826.282966245,264,4
1530224826.295480264,330,5
1530224826.308089349,264,4
1530224826.320588839,264,4
1530224826.333126970,330,5
1530224826.345784049,264,4
1530224826.358428745,264,4
1530224826.371133085,330,5
1530224826.383812318,264,4
1530224826.396480192,330,5
1530224826.408928673,198,3
1530224826.421597590,264,4
1530224826.434109247,264,4
1530224826.446746070,198,3
1530224826.459374759,264,4
1530224826.472053584,264,4
1530224826.484625321,264,4
1530224826.497104258,264,4
1530224826.509681622,264,4
1530224826.522444337,264,4
1530224826.535212241,330,5
1530224826.547853156,330,5
1530224826.560448832,264,4
1530224826.572893601,264,4
1530224826.585622091,330,5
1530224826.598417268,330,5
1530224826.611021291,198,3
1530224826.623711747,264,4
1530224826.636472029,264,4
1530224826.648971061,264,4
1530224826.661509451,264,4
1530224826.674232281,264,4
1530224826.686843390,264,4
1530224826.699404435,264,4
1530224826.711950025,198,3
1530224826.724484146,198,3
1530224826.737094612,264,4
1530224826.749780328,264,4
1530224826.762321139,264,4
1530224826.774850077,264,4
1530224826.787517351,264,4
1530224826.799921810,198,3
1530224826.812591297,330,5
1530224826.825365198,198,3
1530224826.837990485,198,3
1530224826.850741948,198,3
1530224826.863275197,264,4
1530224826.875936602,198,3
1530224826.888415055,198,3
1530224826.900967679,264,4
1530224826.913654734,264,4
1530224826.926278496,264,4
1530224826.938866979,264,4
1530224826.951541317,198,3
1530224826.964004953,264,4
1530224826.976552628,132,2
1530224826.989111782,264,4
1530224827.001717860,198,3
1530224827.014447494,264,4
1530224827.027102879,198,3
1530224827.039665102,198,3
1530224827.052194998,264,4
1530224827.064777780,264,4
1530224827.077462948,264,4
1530224827.090156202,264,4
1530224827.102647867,198,3
1530224827.115289677,264,4
1530224827.128024669,198,3
1530224827.140490427,264,4
1530224827.153099561,198,3
1530224827.165593777,264,4
1530224827.178203030,264,4
1530224827.190858201,198,3
1530224827.203527951,198,3
1530224827.216088538,264,4
1530224827.228615901,264,4
1530224827.241218399,264,4
1530224827.253846024,264,4
1530224827.266345102,264,4
1530224827.278857726,264,4
1530224827.291670051,264,4
1530224827.304338414,198,3
1530224827.330960303,198,3
1530224827.343645945,264,4
1530224827.356138581,264,4
1530224827.368747780,198,3
1530224827.381367421,264,4
1530224827.393842856,198,3
1530224827.406567640,198,3
1530224827.419297199,198,3
1530224827.431832775,198,3
1530224827.444519909,198,3
1530224827.457169021,264,4
1530224827.469895646,264,4
1530224827.482545735,198,3
1530224827.495069621,198,3
1530224827.507705921,264,4
1530224827.520326152,198,3
1530224827.532878426,198,3
1530224827.545550814,264,4
1530224827.558107383,264,4
1530224827.570722454,264,4
1530224827.583333843,198,3
1530224827.595896002,198,3
1530224827.608527633,198,3
1530224827.621067764,264,4
1530224827.633661446,132,2
1530224827.646171432,264,4
1530224827.658758890,264,4
1530224827.671651770,264,4
1530224827.684152538,264,4
1530224827.696792890,198,3
1530224827.709279126,264,4
1530224827.721964155,264,4
1530224827.734613849,264,4
1530224827.747262710,198,3
1530224827.759918581,264,4
1530224827.772551639,264,4
1530224827.785099751,264,4
1530224827.797653959,198,3
1530224827.810224471,264,4
1530224827.822958093,264,4
1530224827.835637113,264,4
1530224827.848159599,198,3
1530224827.860750997,264,4
1530224827.873248176,198,3
1530224827.885753767,198,3
1530224827.898362785,198,3
1530224827.910920301,198,3
1530224827.923477905,264,4
1530224827.935972882,264,4
1530224827.948484212,264,4
1530224827.961044885,198,3
1530224827.973607033,264,4
1530224827.986200950,198,3
1530224827.998742303,198,3
1530224828.011306787,198,3
1530224828.023810986,264,4
1530224828.036355098,198,3
1530224828.049066906,198,3
1530224828.061630006,198,3
1530224828.074190364,264,4
1530224828.086738246,264,4
1530224828.099381424,330,5
1530224828.111934471,198,3
1530224828.124562916,264,4
1530224828.137045565,264,4
1530224828.149481440,264,4
1530224828.162072587,264,4
1530224828.174809777,198,3
1530224828.187488188,264,4
1530224828.199949401,264,4
1530224828.212612499,198,3
1530224828.225151242,198,3
1530224828.237952609,198,3
1530224828.250683972,264,4
1530224828.263324950,198,3
1530224828.275807954,198,3
1530224828.288458022,198,3
1530224828.301238924,264,4
1530224828.313799343,264,4
1530224828.326300540,264,4
1530224828.338818976,264,4
1530224828.351309010,198,3
1530224828.363824722,198,3
1530224828.376458313,264,4
1530224828.389102588,198,3
1530224828.401605968,264,4
1530224828.414215164,264,4
1530224828.426827030,264,4
1530224828.439379787,198,3
1530224828.452011515,264,4
1530224828.464714532,198,3
1530224828.477337738,198,3
1530224828.489823208,264,4
1530224828.502444934,198,3
1530224828.514964498,198,3
1530224828.527451963,198,3
1530224828.539942160,198,3
1530224828.552528266,264,4
1530224828.565034310,198,3
1530224828.577594052,264,4
1530224828.590131815,198,3
1530224828.602699291,198,3
1530224828.615278935,264,4
1530224828.627811592,264,4
1530224828.640519211,264,4
1530224828.652962960,198,3
1530224828.665577096,264,4
1530224828.678131526,264,4
1530224828.690713488,198,3
1530224828.703332464,198,3
1530224828.715914902,198,3
1530224828.728550465,264,4
1530224828.741033195,198,3
1530224828.753763670,264,4
1530224828.766359242,198,3
1530224828.778996731,264,4
1530224828.791553373,198,3
1530224828.804078232,198,3
1530224828.816896205,198,3
1530224828.829608823,264,4
1530224828.842255458,264,4
1530224828.854967177,264,4
1530224828.867652393,264,4
1530224828.880170708,198,3
1530224828.892695734,264,4
1530224828.905282920,264,4
1530224828.918006649,264,4
1530224828.930737367,198,3
1530224828.943403777,264,4
1530224828.955933558,264,4
1530224828.968423780,264,4
1530224828.981133305,264,4
1530224828.993628408,198,3
1530224829.006193012,264,4
1530224829.018720502,198,3
1530224829.031438076,264,4
1530224829.043975023,198,3
1530224829.056605084,264,4
1530224829.069356288,264,4
1530224829.081881000,198,3
1530224829.094557433,264,4
1530224829.107113246,264,4
1530224829.119808258,198,3
1530224829.132500552,198,3
1530224829.144942663,264,4
1530224829.157474166,264,4
1530224829.170127559,264,4
1530224829.182798120,198,3
1530224829.195549019,198,3
1530224829.208075820,198,3
1530224829.220581020,264,4
1530224829.233091673,264,4
1530224829.245700537,264,4
1530224829.258273263,198,3
1530224829.270827179,198,3
1530224829.283548615,198,3
1530224829.296004838,198,3
1530224829.308563036,198,3
1530224829.321088746,264,4
1530224829.333836476,198,3
1530224829.346548307,198,3
1530224829.359148463,198,3
1530224829.371813333,198,3
1530224829.384464943,264,4
1530224829.397190059,264,4
1530224829.409693090,264,4
1530224829.422317100,264,4
1530224829.435046953,264,4
1530224829.447703137,198,3
1530224829.460260688,264,4
1530224829.472944899,198,3
1530224829.485548611,198,3
1530224829.498284220,198,3
1530224829.511064270,264,4
1530224829.523800037,198,3
1530224829.536405344,198,3
1530224829.549080423,198,3
1530224829.561830255,198,3
1530224829.574419389,198,3
1530224829.587100076,198,3
1530224829.599766487,264,4
1530224829.612402420,198,3
1530224829.624976259,198,3
1530224829.637554326,132,2
1530224829.650164084,264,4
1530224829.662856447,198,3
1530224829.675472431,198,3
1530224829.687930271,198,3
1530224829.700565205,264,4
1530224829.713194925,264,4
1530224829.725787809,198,3
1530224829.738431582,198,3
1530224829.751125927,132,2
1530224829.763783991,264,4
1530224829.776434248,264,4
1530224829.789048542,264,4
1530224829.801781562,264,4
1530224829.814404165,198,3
1530224829.826936760,264,4
1530224829.839482100,264,4
1530224829.852060223,264,4
1530224829.864763063,198,3
1530224829.877289720,264,4
1530224829.890048983,198,3
1530224829.902710727,198,3
1530224829.915319484,198,3
1530224829.927884500,264,4
1530224829.940428012,198,3
1530224829.953169366,198,3
1530224829.965925621,132,2
1530224829.978549076,264,4
1530224829.991070625,264,4
1530224830.003677585,264,4
1530224830.016371392,264,4
1530224830.028822691,198,3
1530224830.041345189,198,3
1530224830.054030517,264,4
1530224830.066814571,198,3
1530224830.079473062,198,3
1530224830.092125068,264,4
1530224830.104841086,264,4
1530224830.117555930,264,4
1530224830.130115734,264,4
1530224830.142678063,264,4
1530224830.155237673,264,4
1530224830.167892741,198,3
1530224830.180557365,198,3
1530224830.193131855,264,4
1530224830.205893711,198,3
1530224830.218450020,198,3
1530224830.230998455,198,3
1530224830.243767634,198,3
1530224830.256290216,264,4
1530224830.268946376,264,4
1530224830.281508937,264,4
1530224830.294121331,198,3
1530224830.306658995,264,4
1530224830.319374424,264,4
1530224830.332038411,198,3
1530224830.344647722,198,3
1530224830.357243848,198,3
1530224830.369743737,264,4
1530224830.382318657,264,4
1530224830.395142593,198,3
1530224830.407791758,198,3
1530224830.420398523,264,4
1530224830.432873715,198,3
1530224830.445443846,198,3
1530224830.458029906,264,4
1530224830.470794990,198,3
1530224830.483259787,198,3
1530224830.495857175,198,3
1530224830.508395883,132,2
1530224830.521036921,264,4
1530224830.533622263,198,3
1530224830.546270453,264,4
1530224830.558835878,264,4
1530224830.571417309,198,3
1530224830.584042909,198,3
1530224830.596608913,198,3
1530224830.609382530,264,4
1530224830.622043738,264,4
1530224830.634741734,198,3
1530224830.647543599,264,4
1530224830.660043959,198,3
1530224830.672595415,264,4
1530224830.685304235,264,4
1530224830.697785816,264,4
1530224830.710350906,264,4
1530224830.722907368,264,4
1530224830.735634042,264,4
1530224830.748211399,198,3
1530224830.760755501,264,4
1530224830.773362483,198,3
1530224830.786083441,264,4
1530224830.798763241,264,4
1530224830.811420152,264,4
1530224830.823935847,264,4
1530224830.836438123,198,3
1530224830.849069048,264,4
1530224830.861637572,264,4
1530224830.874268300,198,3
1530224830.886948316,198,3
1530224830.899590456,264,4
1530224830.912200210,264,4
1530224830.924684854,198,3
1530224830.937311323,198,3
1530224830.950083364,264,4
1530224830.962672648,198,3
1530224830.975292901,198,3
1530224830.987820148,198,3
1530224831.000474018,264,4
1530224831.013278963,198,3
1530224831.025951390,198,3
1530224831.038584427,198,3
1530224831.051109738,264,4
1530224831.063772554,198,3
1530224831.076482589,198,3
1530224831.088937182,264,4
1530224831.101630543,264,4
1530224831.114249443,264,4
1530224831.127044033,264,4
1530224831.139832370,264,4
1530224831.152583095,264,4
1530224831.165286853,264,4
1530224831.177860109,132,2
1530224831.190423062,198,3
1530224831.203195252,198,3
1530224831.215943981,198,3
1530224831.228511601,264,4
1530224831.241006946,198,3
1530224831.253497531,264,4
1530224831.266018926,264,4
1530224831.278654407,264,4
1530224831.291489700,264,4
1530224831.304088861,198,3
1530224831.316684075,264,4
1530224831.329189955,264,4
1530224831.341761238,264,4
1530224831.354386373,198,3
1530224831.366953311,198,3
1530224831.379495773,264,4
1530224831.392264230,264,4
1530224831.404779836,264,4
1530224831.417433375,198,3
1530224831.430101779,264,4
1530224831.442609494,264,4
1530224831.455103096,264,4
1530224831.467760422,198,3
1530224831.480418591,264,4
1530224831.493131523,264,4
1530224831.505712531,264,4
1530224831.518270717,264,4
1530224831.530809592,198,3
1530224831.543357403,264,4
1530224831.555825605,198,3
1530224831.568498703,264,4
1530224831.580991684,264,4
1530224831.593514494,264,4
1530224831.606151707,198,3
1530224831.618823451,264,4
1530224831.631391110,198,3
1530224831.643864494,264,4
1530224831.656402484,198,3
1530224831.668997206,198,3
1530224831.681510248,198,3
1530224831.693966644,264,4
1530224831.706620767,264,4
1530224831.719344762,264,4
1530224831.732059469,198,3
1530224831.744665908,264,4
1530224831.757233066,264,4
1530224831.769808908,264,4
1530224831.782339447,264,4
1530224831.794855056,264,4
1530224831.807322902,264,4
1530224831.819923420,264,4
1530224831.832517585,264,4
1530224831.845026974,264,4
1530224831.857524860,264,4
1530224831.870114345,264,4
1530224831.882845405,264,4
1530224831.895410207,132,2
1530224831.908030496,264,4
1530224831.920554417,198,3
1530224831.933082222,198,3
1530224831.945585942,198,3
1530224831.958288575,198,3
1530224831.970963810,264,4
1530224831.983596885,198,3
1530224831.996034156,264,4
1530224832.008740676,198,3
1530224832.021368915,132,2
1530224832.034094122,198,3
1530224832.046684159,198,3
1530224832.059353829,198,3
1530224832.071939316,264,4
1530224832.084580494,264,4
1530224832.097276117,264,4
1530224832.110006113,198,3
1530224832.122506895,264,4
1530224832.135157188,198,3
1530224832.147605074,198,3
1530224832.160247836,132,2
1530224832.172916027,198,3
1530224832.185515240,264,4
1530224832.198139332,264,4
1530224832.210900507,264,4
1530224832.223645821,264,4
1530224832.236181920,264,4
1530224832.248890256,264,4
1530224832.261505112,198,3
1530224832.274116182,264,4
1530224832.286781360,264,4
1530224832.299469293,264,4
1530224832.311898137,264,4
1530224832.342293114,264,4
1530224832.354818702,264,4
1530224832.367313024,264,4
1530224832.379858721,132,2
1530224832.392473824,264,4
1530224832.404926018,264,4
1530224832.417578545,264,4
1530224832.430169548,264,4
1530224832.442766097,198,3
1530224832.455336277,264,4
1530224832.467994647,264,4
1530224832.480578581,264,4
1530224832.493056772,198,3
1530224832.505584509,264,4
1530224832.518146701,264,4
1530224832.530705534,264,4
1530224832.543312457,264,4
1530224832.555839119,264,4
1530224832.568493320,198,3
1530224832.581098302,198,3
1530224832.593666512,264,4
1530224832.606476620,198,3
1530224832.619321938,198,3
1530224832.631941353,198,3
1530224832.644514642,264,4
1530224832.656985505,264,4
1530224832.669451414,198,3
1530224832.682175997,198,3
1530224832.694947982,198,3
1530224832.707697592,264,4
1530224832.720380424,264,4
1530224832.732839317,264,4
1530224832.745392950,264,4
1530224832.758188167,198,3
1530224832.770845802,264,4
1530224832.783479497,264,4
1530224832.796252668,264,4
1530224832.808880953,264,4
1530224832.821585047,264,4
1530224832.834216831,264,4
1530224832.846787584,264,4
1530224832.859329949,264,4
1530224832.871892651,264,4
1530224832.884441563,264,4
1530224832.897099740,264,4
1530224832.909700239,264,4
1530224832.922180841,264,4
1530224832.934686782,198,3
1530224832.947252966,198,3
1530224832.959765836,264,4
1530224832.972423298,198,3
1530224832.985094832,264,4
1530224832.997584898,264,4
1530224833.010171338,264,4
1530224833.022771641,264,4
1530224833.035608382,264,4
1530224833.048176271,198,3
1530224833.060713197,198,3
1530224833.073246189,264,4
1530224833.085976605,198,3
1530224833.098538386,198,3
1530224833.111214296,198,3
1530224833.123862490,264,4
1530224833.136437922,198,3
1530224833.148986411,264,4
1530224833.161565526,264,4
1530224833.174010224,264,4
1530224833.186618115,264,4
1530224833.199050739,264,4
1530224833.211585378,264,4
1530224833.223920418,264,4
1530224833.236486395,198,3
1530224833.248942905,264,4
1530224833.261452584,264,4
1530224833.274025161,198,3
1530224833.286622321,198,3
1530224833.299378558,198,3
1530224833.311913412,264,4
1530224833.324500335,198,3
1530224833.337059053,264,4
1530224833.349606639,264,4
1530224833.362159171,264,4
1530224833.374876880,264,4
1530224833.387407716,264,4
1530224833.399982539,198,3
1530224833.412408202,264,4
1530224833.425053546,264,4
1530224833.437653033,264,4
1530224833.450276357,198,3
