ts,in_queue(size), in_queue(number)
1530220433.269848985,1320,20
1530220433.281985506,1386,21
1530220433.294148750,1518,23
1530220433.306358082,1452,22
1530220433.318504129,1386,21
1530220433.330629012,1518,23
1530220433.342769960,1518,23
1530220433.354928477,1254,19
1530220433.367071386,1254,19
1530220433.379190850,1386,21
1530220433.391492022,1452,22
1530220433.403582275,1452,22
1530220433.415658205,1188,18
1530220433.427697649,1320,20
1530220433.439907841,1452,22
1530220433.452013173,1320,20
1530220433.464149361,1188,18
1530220433.476246142,1452,22
1530220433.488542931,1452,22
1530220433.500667148,1188,18
1530220433.512756670,1122,17
1530220433.524901594,1386,21
1530220433.537062670,1452,22
1530220433.549386330,1452,22
1530220433.561476771,1122,17
1530220433.573887569,1320,20
1530220433.586089104,1452,22
1530220433.598235942,1254,19
1530220433.610331090,1254,19
1530220433.622603902,1386,21
1530220433.635018737,1254,19
1530220433.647139524,1122,17
1530220433.659254480,1386,21
1530220433.671624913,1650,25
1530220433.683665602,1452,22
1530220433.695771114,1452,22
1530220433.707991972,1254,19
1530220433.720115959,1254,19
1530220433.732244816,1386,21
1530220433.744477109,1188,18
1530220433.756609443,1188,18
1530220433.768696377,1386,21
1530220433.780993876,1320,20
1530220433.793142327,1056,16
1530220433.805479050,1452,22
1530220433.817581672,1650,25
1530220433.829692033,1452,22
1530220433.841955096,1386,21
1530220433.854204205,1188,18
1530220433.866320407,1386,21
1530220433.878528682,1386,21
1530220433.890967457,1254,19
1530220433.903245809,1254,19
1530220433.915444389,1386,21
1530220433.927586334,1320,20
1530220433.939806697,1056,16
1530220433.951942610,1452,22
1530220433.964130225,1584,24
1530220433.976484069,1386,21
1530220433.988594167,1188,18
1530220434.000764420,1056,16
1530220434.013202743,1320,20
1530220434.025288685,1320,20
1530220434.037601045,1254,19
1530220434.049896468,1188,18
1530220434.062303621,1386,21
1530220434.074545574,1188,18
1530220434.086852485,1122,17
1530220434.099415951,1518,23
1530220434.111632418,1584,24
1530220434.123944530,1386,21
1530220434.136164050,1254,19
1530220434.148436184,1188,18
1530220434.160563159,1452,22
1530220434.172648713,1320,20
1530220434.184810246,1188,18
1530220434.196953755,1320,20
1530220434.209088310,1452,22
1530220434.221292583,1188,18
1530220434.233383792,1122,17
1530220434.245538032,1518,23
1530220434.257883451,1452,22
1530220434.270060126,1320,20
1530220434.282152934,1320,20
1530220434.294343034,1254,19
1530220434.306533465,1320,20
1530220434.318812402,1320,20
1530220434.331044196,1188,18
1530220434.343190997,1320,20
1530220434.355298584,1320,20
1530220434.367442567,1122,17
1530220434.379545031,1320,20
1530220434.391830716,1584,24
1530220434.403988444,1650,25
1530220434.416162971,1518,23
1530220434.428356647,1386,21
1530220434.440663152,1650,25
1530220434.452770011,1584,24
1530220434.465071037,1452,22
1530220434.477383749,1518,23
1530220434.489588345,1584,24
1530220434.501748621,1320,20
1530220434.513864164,1122,17
1530220434.526126647,1320,20
1530220434.538313513,1716,26
1530220434.550462183,1584,24
1530220434.562641236,1584,24
1530220434.574813291,1452,22
1530220434.586923098,1518,23
1530220434.599127701,1518,23
1530220434.611471883,1386,21
1530220434.623611473,1452,22
1530220434.635818773,1518,23
1530220434.648106540,1386,21
1530220434.660323233,990,15
1530220434.672481117,1386,21
1530220434.684609031,1584,24
1530220434.696712434,1584,24
1530220434.708810796,1518,23
1530220434.721140793,1386,21
1530220434.733237910,1584,24
1530220434.745338489,1650,25
1530220434.757449228,1386,21
1530220434.769762628,1452,22
1530220434.781870488,1584,24
1530220434.793988946,1386,21
1530220434.806133694,1122,17
1530220434.818324115,1452,22
1530220434.830437907,1584,24
1530220434.842617182,1584,24
1530220434.854990327,1386,21
1530220434.867174301,1320,20
1530220434.879280805,1584,24
1530220434.891460851,1386,21
1530220434.903782564,1320,20
1530220434.915937130,1584,24
1530220434.928304417,1584,24
1530220434.940436878,1320,20
1530220434.952563806,1188,18
1530220434.965005183,1584,24
1530220434.977188968,1518,23
1530220434.989356638,1518,23
1530220435.001506219,1386,21
1530220435.013715229,1452,22
1530220435.025935162,1584,24
1530220435.038359310,1452,22
1530220435.050602460,1386,21
1530220435.062795037,1584,24
1530220435.075014388,1452,22
1530220435.087151392,1122,17
1530220435.099299468,1386,21
1530220435.111433743,1584,24
1530220435.123634364,1518,23
1530220435.135729752,1452,22
1530220435.147857255,1320,20
1530220435.160173451,1452,22
1530220435.172544159,1518,23
1530220435.184643649,1452,22
1530220435.196701314,1386,21
1530220435.208827458,1518,23
1530220435.221064343,1452,22
1530220435.233251685,1188,18
1530220435.245386517,1386,21
1530220435.257677466,1584,24
1530220435.269827247,1518,23
1530220435.282135672,1452,22
1530220435.294336601,1254,19
1530220435.306494464,1452,22
1530220435.318838468,1518,23
1530220435.331048138,1254,19
1530220435.343246844,1320,20
1530220435.355712761,1518,23
1530220435.367804862,1254,19
1530220435.379956706,1056,16
1530220435.392128703,1452,22
1530220435.404343528,1584,24
1530220435.416651667,1518,23
1530220435.428916878,1452,22
1530220435.441213319,1386,21
1530220435.453328597,1452,22
1530220435.465472346,1452,22
1530220435.477592069,1320,20
1530220435.489834770,1452,22
1530220435.502102073,1452,22
1530220435.514355895,1188,18
1530220435.526759081,1122,17
1530220435.539134111,1386,21
1530220435.551572785,1518,23
1530220435.563836201,1518,23
1530220435.575933922,1254,19
1530220435.588011304,1254,19
1530220435.600163864,1584,24
1530220435.612480772,1452,22
1530220435.624592459,1188,18
1530220435.636723264,1320,20
1530220435.649033895,1452,22
1530220435.661263076,1188,18
1530220435.673483746,1122,17
1530220435.685767521,1386,21
1530220435.697965217,1452,22
1530220435.722010066,1254,19
1530220435.734208926,1254,19
1530220435.746366876,1452,22
1530220435.758678024,1386,21
1530220435.770985901,1320,20
1530220435.783175143,1320,20
1530220435.795277542,1386,21
1530220435.807448451,1188,18
1530220435.819539261,1122,17
1530220435.831653295,1386,21
1530220435.843768348,1452,22
1530220435.855918438,1386,21
1530220435.868174815,1254,19
1530220435.880353781,1320,20
1530220435.892663529,1518,23
1530220435.904868717,1254,19
1530220435.917011749,1188,18
1530220435.929130913,1452,22
1530220435.941225744,1452,22
1530220435.953552806,1122,17
1530220435.965857927,1122,17
1530220435.977979201,1452,22
1530220435.990117557,1452,22
1530220436.002325743,1452,22
1530220436.014450370,1254,19
1530220436.026737443,1254,19
1530220436.038856172,1452,22
1530220436.051032003,1386,21
1530220436.063277425,1320,20
1530220436.075417960,1518,23
1530220436.087565760,1320,20
1530220436.099627453,1188,18
1530220436.111682280,1254,19
1530220436.123724523,1452,22
1530220436.135800644,1452,22
1530220436.147950440,1386,21
1530220436.160281925,1254,19
1530220436.172397726,1320,20
1530220436.184478969,1320,20
1530220436.196726977,1122,17
1530220436.208949349,1188,18
1530220436.221052484,1320,20
1530220436.233167199,1188,18
1530220436.245410007,990,15
1530220436.257627679,1254,19
1530220436.269943035,1320,20
1530220436.282060481,1386,21
1530220436.294200713,1320,20
1530220436.306428234,1188,18
1530220436.318567792,1320,20
1530220436.330674149,1386,21
1530220436.342947183,1188,18
1530220436.355380499,1254,19
1530220436.367488457,1386,21
1530220436.379669998,1254,19
1530220436.391806636,1056,16
1530220436.404014688,1254,19
1530220436.416129473,1452,22
1530220436.428467044,1386,21
1530220436.440657637,1320,20
1530220436.452750831,1254,19
1530220436.464705628,1386,21
1530220436.476945463,1320,20
1530220436.489079099,1188,18
1530220436.501455520,1254,19
1530220436.513769897,1386,21
1530220436.525893264,1254,19
1530220436.538016906,990,15
1530220436.550263497,1254,19
1530220436.562346377,1386,21
1530220436.574495100,1386,21
1530220436.586749156,1254,19
1530220436.598949221,1122,17
1530220436.611123566,1254,19
1530220436.623224542,1254,19
1530220436.635502688,1122,17
1530220436.647646821,1188,18
1530220436.659709297,1320,20
1530220436.671758691,1122,17
1530220436.683897246,990,15
1530220436.696085332,1188,18
1530220436.708219313,1320,20
1530220436.720470993,1320,20
1530220436.732623563,1254,19
1530220436.744746466,1188,18
1530220436.756857925,1254,19
1530220436.769163493,1320,20
1530220436.781282878,1056,16
1530220436.793647847,1188,18
1530220436.805934914,1320,20
1530220436.818268182,1056,16
1530220436.830539363,990,15
1530220436.842724968,1254,19
1530220436.854942253,1320,20
1530220436.867405723,1320,20
1530220436.879544231,1122,17
1530220436.891671663,1122,17
1530220436.904033402,1254,19
1530220436.916110214,1254,19
1530220436.928202848,1056,16
1530220436.940317984,1188,18
1530220436.952750558,1320,20
1530220436.964909608,1056,16
1530220436.976960658,924,14
1530220436.989059504,1320,20
1530220437.001416523,1584,24
1530220437.013529716,1716,26
1530220437.025627691,1452,22
1530220437.037791882,1452,22
1530220437.050038654,1650,25
1530220437.062191779,1650,25
1530220437.074575711,1518,23
1530220437.086734485,1650,25
1530220437.099129067,1650,25
1530220437.111486081,1254,19
1530220437.123612719,1320,20
1530220437.135788629,1782,27
1530220437.147963750,1782,27
1530220437.160090393,1716,26
1530220437.172221343,1452,22
1530220437.184264093,1518,23
1530220437.196374436,1716,26
1530220437.208707965,1584,24
1530220437.220842631,1452,22
1530220437.232949934,1716,26
1530220437.245282660,1650,25
1530220437.257468554,1188,18
1530220437.269655376,1452,22
1530220437.281791759,1848,28
1530220437.293895318,1782,27
1530220437.306043251,1650,25
1530220437.318144035,1386,21
1530220437.330309939,1650,25
1530220437.342512513,1716,26
1530220437.355027524,1452,22
1530220437.367330430,1650,25
1530220437.379670657,1716,26
1530220437.391800536,1452,22
1530220437.403947867,1254,19
1530220437.416116852,1716,26
1530220437.428482615,1848,28
1530220437.440803783,1716,26
1530220437.452956325,1386,21
1530220437.465118067,1386,21
1530220437.477503340,1650,25
1530220437.489881819,1518,23
1530220437.502259250,1386,21
1530220437.514420974,1584,24
1530220437.526573117,1584,24
1530220437.538786466,1188,18
1530220437.550911887,1254,19
1530220437.563286183,1716,25
1530220437.575589298,1716,26
1530220437.587875640,1584,24
1530220437.600072454,1452,22
1530220437.612419347,1452,22
1530220437.624518829,1584,24
1530220437.636882538,1452,22
1530220437.649022921,1386,21
1530220437.661208697,1584,24
1530220437.673378549,1518,23
1530220437.685761209,1254,19
1530220437.698132179,1386,21
1530220437.710390584,1782,27
1530220437.722754518,1650,25
1530220437.735136469,1584,24
1530220437.747325919,1386,21
1530220437.759538746,1584,24
1530220437.771660956,1650,25
1530220437.783990263,1452,22
1530220437.796057939,1452,22
1530220437.808385094,1584,24
1530220437.820733827,1386,21
1530220437.832861112,990,15
1530220437.844974643,1518,23
1530220437.857127497,1716,26
1530220437.869242030,1650,25
1530220437.881382807,1386,21
1530220437.893646660,1254,19
1530220437.905814021,1518,23
1530220437.918179721,1584,24
1530220437.930353902,1320,20
1530220437.942486525,1452,22
1530220437.954682752,1518,23
1530220437.966804593,1320,20
1530220437.978969228,990,15
1530220437.991090913,1518,23
1530220438.003445270,1650,25
1530220438.015597981,1518,23
1530220438.027747544,1452,22
1530220438.039949168,1320,20
1530220438.052226730,1452,22
1530220438.064416934,1584,24
1530220438.076563643,1386,21
1530220438.088832362,1452,22
1530220438.101101376,1584,24
1530220438.113212822,1386,21
1530220438.125576462,1056,16
1530220438.137958400,1452,22
1530220438.150267878,1650,25
1530220438.162626330,1518,23
1530220438.175172824,1386,21
1530220438.187292020,1320,20
1530220438.199475865,1518,23
1530220438.211615319,1518,23
1530220438.223682475,1320,20
1530220438.235755296,1452,22
1530220438.247870670,1518,23
1530220438.260132475,990,15
1530220438.285895081,0,0
1530220438.298001302,0,0
1530220438.310166366,0,0
1530220438.322534791,0,0
1530220438.334644456,0,0
1530220438.346809591,0,0
1530220438.359181366,0,0
1530220438.371256312,0,0
1530220438.383416252,0,0
1530220438.395473237,78,1
1530220438.407704987,78,1
1530220438.419738244,0,0
1530220438.431758019,0,0
1530220438.443718469,0,0
1530220438.456035234,0,0
1530220438.468092703,156,2
1530220438.480339535,156,2
1530220438.492386064,0,0
1530220438.504462875,0,0
1530220438.516585681,156,2
1530220438.528902264,234,3
1530220438.540913748,78,1
1530220438.552901061,0,0
1530220438.564904003,78,1
1530220438.577061912,234,3
1530220438.589134543,156,2
1530220438.601189076,0,0
1530220438.613362988,78,1
1530220438.625420855,156,2
1530220438.637559824,156,2
1530220438.649687873,0,0
1530220438.661757093,0,0
1530220438.674021711,132,2
1530220438.686099199,132,2
1530220438.698225417,0,0
1530220438.710561453,0,0
1530220438.722912273,396,6
1530220438.735265978,1254,19
1530220438.747405947,1716,26
1530220438.759734025,1782,27
1530220438.771861821,1914,29
1530220438.784245717,2e3,31
1530220438.796451578,2112,32
1530220438.808801128,2e3,31
1530220438.821011208,1914,29
1530220438.833168209,1782,27
1530220438.845550159,1716,26
1530220438.857636220,1716,26
1530220438.869832016,1716,26
1530220438.881952537,1782,27
1530220438.894095198,1782,27
1530220438.906370854,1782,27
1530220438.918632600,1650,25
1530220438.931162684,1782,27
1530220438.943524310,1782,27
1530220438.955977372,1782,27
1530220438.968174924,1716,26
1530220438.980371236,1716,26
1530220438.992560084,1716,26
1530220439.004720539,1716,26
1530220439.017105217,1716,26
1530220439.029275114,1716,26
1530220439.041581962,1716,26
1530220439.053786346,1782,27
1530220439.065952543,1782,27
1530220439.078320145,1848,28
1530220439.090488046,1848,28
1530220439.102764150,1848,28
1530220439.115236533,1848,28
1530220439.127452939,1914,29
1530220439.139660541,1848,28
1530220439.151976636,1782,27
1530220439.164136819,1782,27
1530220439.176443319,1782,27
1530220439.188662214,1782,27
1530220439.200833758,1848,28
1530220439.213256293,1782,27
1530220439.225366740,1782,27
1530220439.237519340,1782,27
1530220439.249704256,1782,27
1530220439.261972800,1782,27
1530220439.274320108,1782,27
1530220439.286774313,1782,27
1530220439.298967642,1848,28
1530220439.311210010,1782,27
1530220439.323541879,1848,28
1530220439.335773978,1782,27
1530220439.348006772,1848,28
1530220439.360153405,1782,27
1530220439.372586156,1848,28
1530220439.384779645,1980,30
1530220439.396923983,2e3,31
1530220439.409317760,2e3,31
1530220439.421760405,1848,28
1530220439.434099404,1782,27
1530220439.446352542,1782,27
1530220439.458559017,1848,28
1530220439.470761699,1914,29
1530220439.482949424,1980,30
1530220439.495398398,2e3,31
1530220439.507657260,1980,30
1530220439.519861331,1980,30
1530220439.532064181,1980,30
1530220439.544234971,1914,29
1530220439.556387678,1980,30
1530220439.568467055,1980,30
1530220439.580674181,2e3,31
1530220439.592792231,2e3,31
1530220439.605000700,2e3,31
1530220439.617132086,2e3,31
1530220439.629276454,1980,30
1530220439.641435698,1848,28
1530220439.653571369,1782,27
1530220439.665890830,1848,28
1530220439.678077131,1848,28
1530220439.690229047,1848,28
1530220439.702645955,1848,28
1530220439.714841757,1782,27
1530220439.727165002,2112,32
1530220439.739310412,2112,32
1530220439.751542615,1914,29
1530220439.763832364,1914,29
1530220439.775959083,1914,29
1530220439.788134716,1980,30
1530220439.800298854,1914,29
1530220439.812413504,1782,27
1530220439.824621119,1980,30
1530220439.836773938,2e3,31
1530220439.849157510,1848,28
1530220439.861195757,1782,27
1530220439.873385222,1848,28
1530220439.885634014,1848,28
1530220439.897972902,1782,27
1530220439.910394163,1848,28
1530220439.922591967,1914,29
1530220439.934986664,1980,30
1530220439.947515670,1914,29
1530220439.959921010,1980,30
1530220439.972167272,1980,30
1530220439.984369625,1914,29
1530220439.996740897,1848,28
1530220440.008911112,1980,30
1530220440.021243830,1848,28
1530220440.033590055,1650,25
1530220440.045920709,1716,26
1530220440.058243340,1650,25
1530220440.070607211,1584,24
1530220440.082751773,1518,23
