ts, Backlog in Bytes, Backlog in packets
1530893221.870661146,172,2
1530893221.883544986,368,4
1530893221.896657126,242,3
1530893221.909538577,156,2
1530893221.922447249,0,0
1530893221.935155148,164,2
1530893221.948181429,180,2
1530893221.960908438,180,2
1530893221.973663419,180,2
1530893221.986537460,0,0
1530893221.999414633,164,2
1530893222.012498956,414,5
1530893222.025175122,374,5
1530893222.038005040,156,2
1530893222.051055913,0,0
1530893222.063812660,66,1
1530893222.076684627,0,0
1530893222.089518021,210,3
1530893222.102330315,66,1
1530893222.115040845,156,2
1530893222.127988965,210,3
1530893222.140961986,144,2
1530893222.153865232,172,2
1530893222.166702921,210,3
1530893222.179612519,152,2
1530893222.192634843,78,1
1530893222.205346701,246,3
1530893222.218288130,266,3
1530893222.231257333,1120,12
1530893222.244104393,2428,26
1530893222.257048894,1402,15
1530893222.270087561,846,9
1530893222.283005475,658,7
1530893222.296146859,1174,13
1530893222.309097740,892,10
1530893222.321952680,650,7
1530893222.334949272,282,3
1530893222.347758667,282,3
