ts,in_queue (size), in_queue (number)
1530632137.393832018,0,0
1530632137.406527357,0,0
1530632137.419047541,0,0
1530632137.431590466,0,0
1530632137.444165770,0,0
1530632137.456735065,0,0
1530632137.469439982,0,0
1530632137.482149697,0,0
1530632137.494765850,0,0
1530632137.507450170,0,0
1530632137.519910023,0,0
1530632137.532547803,0,0
1530632137.545140443,0,0
1530632137.557958177,0,0
1530632137.570460994,0,0
1530632137.583164034,0,0
1530632137.595769834,0,0
1530632137.608451771,0,0
1530632137.620933098,0,0
1530632137.633528735,0,0
1530632137.646368722,0,0
1530632137.659177492,0,0
1530632137.671676443,0,0
1530632137.684370497,0,0
1530632137.697110790,0,0
1530632137.709705859,0,0
1530632137.722197034,0,0
1530632137.734771007,0,0
1530632137.747377729,0,0
1530632137.760202097,0,0
1530632137.772927858,0,0
1530632137.785427670,0,0
1530632137.797997400,0,0
1530632137.810751878,0,0
1530632137.823472290,0,0
1530632137.836011338,0,0
1530632137.848553057,0,0
1530632137.861037867,0,0
1530632137.873693118,0,0
1530632137.886317672,0,0
1530632137.899111584,0,0
1530632137.911764229,0,0
1530632137.924458482,0,0
1530632137.937076110,0,0
1530632137.949872599,0,0
1530632137.962468934,0,0
1530632137.975305259,0,0
1530632137.987867638,0,0
1530632138.000553434,0,0
1530632138.013391745,0,0
1530632138.026108862,0,0
1530632138.038692541,0,0
1530632138.051541643,0,0
1530632138.064201064,70,1
1530632138.076808412,0,0
1530632138.089564134,0,0
1530632138.102230651,0,0
1530632138.115136118,187,1
1530632138.127959202,66,1
1530632138.140627815,0,0
1530632138.153282209,0,0
1530632138.165871503,0,0
1530632138.178573614,18234,13
1530632138.191211443,19748,14
1530632138.204059877,18234,13
1530632138.216671357,19748,14
1530632138.229404402,19748,14
1530632138.242262351,19748,14
1530632138.255116337,21196,14
1530632138.267742797,22710,15
1530632138.280512789,24224,15
1530632138.293267813,24224,14
1530632138.306001493,25738,15
1530632138.318953367,28766,17
1530632138.331743162,31794,19
1530632138.344640694,31794,19
1530632138.357408876,30280,18
1530632138.370236614,31794,19
1530632138.383099266,30280,18
1530632138.395815556,30280,18
1530632138.408458836,30280,18
1530632138.421082346,30280,18
1530632138.433677728,33308,19
1530632138.446410083,33308,19
1530632138.459137005,33308,19
1530632138.471780465,36336,22
1530632138.484659272,36336,22
1530632138.497344454,39364,25
1530632138.510185428,40878,25
1530632138.522780220,40878,25
1530632138.535444381,39364,24
1530632138.547972287,40878,25
1530632138.560658468,40878,25
1530632138.573455114,40878,25
1530632138.586241891,39364,24
1530632138.598971832,39364,24
1530632138.611707999,40878,24
1530632138.624345718,45420,25
1530632138.637067681,43906,24
1530632138.649678602,48448,27
1530632138.662513682,49962,27
1530632138.675256878,51476,27
1530632138.687826393,51476,27
1530632138.700531858,54504,30
1530632138.713304516,56018,30
1530632138.726031767,54504,29
1530632138.738694344,56018,29
1530632138.751408824,60560,32
1530632138.764228831,62074,32
1530632138.776995216,63588,32
1530632138.789503838,65102,32
1530632138.802231876,62074,31
1530632138.814982451,68130,34
1530632138.827727925,68e3,34
1530632138.840422470,68130,33
1530632138.853075973,72672,34
1530632138.865916771,74186,34
1530632138.878534600,72672,33
1530632138.891291294,77214,34
1530632138.903793908,78728,34
1530632138.916741361,80242,34
1530632138.929265798,80242,34
1530632138.941844429,83270,37
1530632138.954549686,83270,37
1530632138.967202359,81756,37
1530632138.979806333,81756,37
1530632138.992484199,89326,43
1530632139.005105193,90840,43
1530632139.017744205,92354,43
1530632139.030563550,93868,43
1530632139.043273067,95382,43
1530632139.055888747,95382,43
1530632139.068585857,98410,46
1530632139.081236813,95382,45
1530632139.093855129,99924,48
1530632139.106539664,101438,48
1530632139.119221744,102952,48
1530632139.131794468,104466,48
1530632139.144388666,107494,49
1530632139.157137523,110522,52
1530632139.169737667,110522,52
1530632139.182437862,107494,51
1530632139.195039097,112036,54
1530632139.207718967,113550,54
1530632139.220473388,118092,57
1530632139.233424262,119606,57
1530632139.246044670,119606,57
1530632139.258688138,122634,60
1530632139.271631624,122634,60
1530632139.284459404,125662,63
1530632139.297115045,125662,63
1530632139.309633215,127176,65
1530632139.322381754,128690,65
1530632139.335212603,128690,65
1530632139.347978896,125662,64
1530632139.360687945,127176,65
1530632139.373530380,127176,65
1530632139.386373718,124148,64
1530632139.399241238,130204,68
1530632139.411874506,127176,67
1530632139.424545054,130204,68
1530632139.437107874,127176,67
1530632139.449667293,136260,73
1530632139.462501713,139288,76
1530632139.475224755,139288,76
1530632139.487942746,139288,76
1530632139.500531697,139288,76
1530632139.513286153,139288,76
1530632139.525830052,139288,76
1530632139.538552486,145344,81
1530632139.551199800,145344,81
1530632139.564039701,148372,84
1530632139.576688986,149886,84
1530632139.589475658,149886,83
1530632139.602077907,151400,83
1530632139.615026773,152914,83
1530632139.627813928,157456,84
1530632139.640329278,155942,83
1530632139.653028834,165026,89
1530632139.665670458,165026,89
1530632139.678485362,168054,90
1530632139.691413531,169568,90
1530632139.704321722,174110,92
1530632139.717004901,174110,92
1530632139.729706515,171082,91
1530632139.742633943,171082,91
1530632139.755423701,168054,90
1530632139.768068156,168054,90
1530632139.780616346,165026,89
1530632139.793351896,165026,89
1530632139.806132637,161998,88
1530632139.818826253,160484,87
1530632139.831556213,157456,85
1530632139.844327164,155942,84
1530632139.856872601,154428,83
1530632139.869710164,152914,82
1530632139.882493273,151400,81
1530632139.895458296,149886,80
1530632139.908002506,149886,80
1530632139.920525586,146858,79
1530632139.933027454,146858,79
1530632139.945844784,143830,78
1530632139.958545820,143830,78
1530632139.971263291,140802,77
1530632139.984002244,140802,77
1530632139.996787528,137774,76
1530632140.009377876,136260,75
1530632140.022104418,134746,74
1530632140.034917039,133232,73
1530632140.047685060,131718,72
1530632140.060417108,130204,71
1530632140.073131345,128690,70
1530632140.085823229,125662,69
1530632140.098539621,124148,68
1530632140.111520232,122634,67
1530632140.124238246,121120,66
1530632140.136981769,119606,65
1530632140.149583826,118092,64
1530632140.162398540,116578,63
1530632140.175099335,116578,63
1530632140.187973928,113550,62
1530632140.200535805,112036,61
1530632140.213054861,110522,60
1530632140.225669341,109008,59
1530632140.238516252,107494,58
1530632140.251421410,105980,57
1530632140.263904511,104466,56
1530632140.276551498,102952,55
1530632140.289166501,101438,54
1530632140.301876199,99924,53
1530632140.314501335,98410,52
1530632140.327248616,96896,51
1530632140.339846052,95382,50
1530632140.352392602,92354,49
1530632140.365042340,90840,48
1530632140.377975913,89326,47
1530632140.390548304,87812,46
1530632140.403232266,86298,45
1530632140.415797671,84784,44
1530632140.428537758,83270,43
1530632140.441076696,83270,43
1530632140.453841559,80242,42
1530632140.466543659,78728,41
1530632140.479330720,77214,40
1530632140.492007425,75700,39
1530632140.504638704,74186,38
1530632140.517184857,72672,37
1530632140.529826094,71158,36
1530632140.542438933,68e3,35
1530632140.555246299,68130,34
1530632140.568167588,66616,33
1530632140.580715806,65102,32
1530632140.593396339,65102,32
1530632140.606086767,62074,31
1530632140.618853918,59046,30
1530632140.631579037,57532,29
1530632140.644111411,56018,28
1530632140.656816816,54504,27
1530632140.669537948,52990,26
1530632140.682366777,51476,25
1530632140.695264213,49962,24
1530632140.708221836,48448,23
1530632140.720978842,46934,22
1530632140.733488625,45420,21
1530632140.746270625,43906,20
1530632140.758910224,43906,20
1530632140.771629763,40878,19
1530632140.784363249,40878,19
1530632140.797172929,37850,18
1530632140.810101940,37850,18
1530632140.822934638,34e3,17
1530632140.835750709,34e3,17
1530632140.848390115,31794,16
1530632140.860920515,28766,15
1530632140.873563824,28766,15
1530632140.886485481,25738,14
1530632140.899231802,24224,13
1530632140.911992008,22710,12
1530632140.924554515,21196,11
1530632140.937112399,19682,10
1530632140.949781898,18168,9
1530632140.962445391,16654,8
1530632140.975101212,15140,7
1530632140.987913040,13626,6
1530632141.000474145,13626,6
1530632141.013123744,13626,6
1530632141.025991353,13626,6
1530632141.038698267,13626,6
1530632141.051484843,12112,5
1530632141.064163060,12112,5
1530632141.076785397,9084,4
1530632141.089530979,9084,4
1530632141.102110228,6056,3
1530632141.114706887,6056,3
1530632141.127562240,4542,3
1530632141.140101036,4542,3
1530632141.152664339,4542,3
1530632141.165405734,4542,3
1530632141.178154520,6056,3
1530632141.190770797,4542,2
1530632141.203518300,6056,2
1530632141.216369804,9084,3
1530632141.229021125,9084,3
1530632141.241778281,9084,3
1530632141.254541360,9084,3
1530632141.267296302,9084,3
1530632141.279893317,6056,2
1530632141.292720828,6056,2
1530632141.305529883,4542,2
1530632141.318152347,6056,3
1530632141.331037319,4542,3
1530632141.343880448,4542,3
1530632141.356701051,4542,3
1530632141.369337559,6056,4
1530632141.382071050,6056,3
1530632141.394822136,7570,3
1530632141.407643538,6056,2
1530632141.420406856,9084,3
1530632141.433094636,9084,3
1530632141.445808698,10598,4
1530632141.458570576,7570,3
1530632141.471319154,7570,3
1530632141.483987982,6056,3
1530632141.496680939,7570,4
1530632141.509301511,6056,4
1530632141.521920231,6056,4
1530632141.534700441,6056,4
1530632141.547518535,6056,4
1530632141.560158613,6056,4
1530632141.572795853,7570,4
1530632141.585460924,7570,4
1530632141.598114608,7570,4
1530632141.610933677,7570,4
1530632141.623753170,4542,3
1530632141.636709340,4542,3
1530632141.649312355,6056,4
1530632141.662134288,4542,3
1530632141.674856548,4542,3
1530632141.687663918,6056,3
1530632141.700424063,7570,3
1530632141.713104151,9084,3
1530632141.726023869,9084,3
1530632141.738966145,10598,4
1530632141.751696093,12112,5
1530632141.764550845,9084,4
1530632141.777093057,9084,4
1530632141.789784814,6056,3
1530632141.802491877,6056,3
1530632141.815338844,6056,3
1530632141.828135341,4542,3
1530632141.840828753,4542,3
1530632141.853623204,4542,3
1530632141.866344548,4542,3
1530632141.879157892,6056,3
1530632141.891799355,4542,2
1530632141.904455354,6056,2
1530632141.917093502,9084,3
1530632141.929846857,9084,3
1530632141.942581883,9084,3
1530632141.955265786,6056,2
1530632141.968004329,6056,2
1530632141.980660825,4542,2
1530632141.993322584,6056,3
1530632142.005956455,4542,3
1530632142.018657533,4542,3
1530632142.031313677,6056,4
1530632142.043865970,6056,4
1530632142.056613094,7570,4
1530632142.069188648,6056,3
1530632142.082067902,7570,3
1530632142.094753419,9084,3
1530632142.107613733,12112,4
1530632142.120289570,9084,3
1530632142.132902585,6056,2
1530632142.145624906,6056,2
1530632142.158567395,4542,2
1530632142.171436716,6056,3
1530632142.184106243,4542,3
1530632142.196650589,4542,3
1530632142.209299427,4542,3
1530632142.221911864,4542,3
1530632142.234714352,7570,4
1530632142.247358598,6056,3
1530632142.260076658,9084,4
1530632142.272873889,7570,3
1530632142.285586960,10598,4
1530632142.298249356,9084,4
1530632142.310912569,7570,3
1530632142.323564358,7570,3
1530632142.336308939,6056,3
1530632142.348852864,6056,3
1530632142.361484185,6056,4
1530632142.374474746,6056,4
1530632142.387444334,4542,3
1530632142.400027948,4542,3
1530632142.412735858,6056,3
1530632142.425334477,7570,3
1530632142.437908922,6056,2
1530632142.450511704,9084,3
1530632142.463203106,9084,3
1530632142.475776762,9084,3
1530632142.488566741,6056,2
1530632142.501203328,6056,2
1530632142.513728630,4542,2
1530632142.526623443,6056,3
1530632142.539512904,4542,3
1530632142.552301435,4542,3
1530632142.565046577,6056,4
1530632142.577849954,6056,4
1530632142.590633233,7570,4
1530632142.603612438,9084,4
1530632142.616375220,7570,3
1530632142.629036009,9084,3
1530632142.641744947,9084,3
1530632142.654393799,9084,3
1530632142.667318060,6056,2
1530632142.679960711,6056,2
1530632142.692740568,4542,2
1530632142.705636529,6056,3
1530632142.718384526,4542,3
1530632142.731166236,4542,3
1530632142.743902858,4542,3
1530632142.756609904,6056,4
1530632142.769405607,7570,4
1530632142.782048533,6056,3
1530632142.795026900,7570,3
1530632142.807684893,9084,3
1530632142.820517554,12112,4
1530632142.833253467,9084,3
1530632142.845893053,9084,3
1530632142.858757889,6056,2
1530632142.871679127,4542,2
1530632142.884266306,6056,3
1530632142.896943370,4542,3
1530632142.909606323,4542,3
1530632142.922434542,4542,3
1530632142.935317422,4542,3
1530632142.947893530,4542,3
1530632142.960505314,6056,3
1530632142.973146030,7570,3
1530632142.986008431,6056,2
1530632142.998762497,9084,3
1530632143.011503068,9084,3
1530632143.024080789,9084,3
1530632143.036954546,6056,2
1530632143.049769227,6056,2
1530632143.062717911,3028,1
1530632143.075745620,6056,3
1530632143.088447248,4542,3
1530632143.101168924,4542,3
1530632143.113929562,3028,2
1530632143.126770955,3028,2
1530632143.139713719,4542,2
1530632143.152432208,4584,3
1530632143.165102935,6098,4
1530632143.177882256,4584,4
1530632143.190638671,4542,3
1530632143.203394091,4542,3
1530632143.216316639,6056,4
1530632143.229129316,6056,4
1530632143.241790728,7570,4
1530632143.254718057,9084,4
1530632143.267578394,7570,3
1530632143.280373543,9126,4
1530632143.293013872,12154,5
1530632143.305745124,9126,4
1530632143.318633663,9126,4
1530632143.331477230,6098,3
1530632143.344289917,4584,3
1530632143.357014614,6056,3
1530632143.369706505,4542,3
1530632143.382449926,4542,3
1530632143.395103803,4542,3
1530632143.407720307,4542,3
1530632143.420547018,4542,3
1530632143.433130953,6056,3
1530632143.445706463,6056,3
1530632143.458486643,7570,3
1530632143.471289013,10598,4
1530632143.484017518,10598,4
1530632143.496684767,12112,4
1530632143.509553288,12112,4
1530632143.522296500,9084,3
1530632143.534976799,9084,3
1530632143.547863044,6056,2
1530632143.560485188,6056,2
1530632143.573258099,4542,2
1530632143.586194588,6056,3
1530632143.599023368,4542,3
1530632143.611843050,4542,3
1530632143.624675941,4542,3
1530632143.637486183,4542,3
1530632143.650265331,6056,3
1530632143.663088232,7570,3
1530632143.675719877,6056,2
1530632143.688591711,9084,3
1530632143.701236883,9084,3
1530632143.713817529,9084,3
1530632143.726675678,6056,2
1530632143.739463595,6056,2
1530632143.752034320,4542,2
1530632143.764814836,6056,3
1530632143.777491492,4542,3
1530632143.790110547,6056,4
1530632143.802919532,6056,4
1530632143.815742055,6056,4
1530632143.828559721,7570,4
1530632143.841291596,4542,2
1530632143.854108467,6056,2
1530632143.866993601,9084,3
1530632143.879724937,9084,3
1530632143.892488235,9084,3
1530632143.905290635,6056,2
1530632143.918113484,9084,3
1530632143.931161813,9084,3
1530632143.944036720,9084,3
1530632143.956876537,9084,3
1530632143.969642323,10598,4
1530632143.982601512,9084,4
1530632143.995429041,12112,5
1530632144.008070898,12112,5
1530632144.020767498,12112,5
1530632144.033603386,12112,5
1530632144.046307983,12112,5
1530632144.059205446,13626,5
1530632144.072046683,10598,4
1530632144.084975085,10598,4
1530632144.097842885,10598,4
1530632144.110708006,10598,4
1530632144.123631583,10598,4
1530632144.136235938,9084,3
1530632144.149111908,12112,4
1530632144.161700100,12112,4
1530632144.174446861,12112,4
1530632144.187240298,12112,4
1530632144.199864271,12112,4
1530632144.212549653,12112,4
1530632144.225415682,12112,4
1530632144.238167220,12112,4
1530632144.250865450,12112,4
1530632144.263607537,9084,3
1530632144.276259661,9084,3
1530632144.289032943,9084,3
1530632144.301766722,9084,3
1530632144.314503007,9084,3
1530632144.327309761,9084,3
1530632144.340006816,9084,3
1530632144.352666136,9084,3
1530632144.365435293,12112,4
1530632144.378164184,9084,3
1530632144.390904079,12112,4
1530632144.403570948,9084,3
1530632144.416342142,12112,4
1530632144.428960455,12112,4
1530632144.441587166,12112,4
1530632144.454468169,9084,3
1530632144.467333090,9084,3
1530632144.480029692,9084,3
1530632144.492654237,9084,3
1530632144.505468014,9084,3
1530632144.518231581,12112,4
1530632144.530903770,9084,3
1530632144.543717066,9084,3
1530632144.556496888,12112,4
1530632144.569337110,9084,3
1530632144.582157468,12112,4
1530632144.594934363,9084,3
1530632144.607770908,12112,4
1530632144.620527881,9084,3
1530632144.633303120,12112,4
1530632144.646226381,9084,3
1530632144.659041911,9084,3
1530632144.671653102,9084,3
1530632144.684537646,9084,3
1530632144.697151875,9084,3
1530632144.709809172,12112,4
1530632144.722453415,9084,3
1530632144.735295187,12112,4
1530632144.748008150,12112,4
1530632144.760797279,12112,4
1530632144.773505720,12112,4
1530632144.786284966,9084,3
1530632144.798996489,12112,4
1530632144.811776814,9084,3
1530632144.824533415,12112,4
1530632144.837290119,9084,3
1530632144.850013271,9084,3
1530632144.862677406,6056,2
1530632144.875605696,6056,2
1530632144.888473840,4542,2
1530632144.901190615,6056,3
1530632144.914127644,4542,3
1530632144.926936995,4542,3
1530632144.939866821,4542,3
1530632144.952824538,4542,3
1530632144.965599781,4542,3
1530632144.978449205,4542,3
1530632144.991406475,6056,4
1530632145.004106465,6056,3
1530632145.016951380,4542,2
1530632145.029735844,6056,2
1530632145.042480301,9084,3
1530632145.055340220,9084,3
1530632145.068140867,9084,3
1530632145.080838777,10598,4
1530632145.093642068,10598,4
1530632145.106544815,9084,4
1530632145.119387290,9084,4
1530632145.132089766,6056,3
1530632145.144736180,4542,2
1530632145.157437796,4542,2
1530632145.170048342,3028,2
1530632145.182718381,3028,2
1530632145.195384437,4542,3
1530632145.208002990,4542,3
1530632145.220798900,4542,3
1530632145.233384958,4542,3
1530632145.246168299,3028,2
1530632145.259078826,3028,2
1530632145.271935908,3028,2
1530632145.284747019,6056,3
1530632145.297445982,4542,2
1530632145.310228739,6056,2
1530632145.322911781,9084,3
1530632145.335705919,9084,3
1530632145.348422049,9084,3
1530632145.361047176,6056,2
1530632145.373666858,6056,2
1530632145.386352164,3028,1
1530632145.399126604,4542,2
1530632145.411709431,3028,2
1530632145.424479568,4542,3
1530632145.437120762,4542,3
1530632145.449891566,4542,3
1530632145.462735053,4542,3
1530632145.475486669,4542,3
1530632145.488236702,3028,2
1530632145.500852246,3028,2
1530632145.513562273,4542,2
1530632145.526279706,6056,2
1530632145.539153183,6056,2
1530632145.551955565,6056,2
1530632145.564704191,9084,3
1530632145.577343544,9084,3
1530632145.590072716,9084,3
1530632145.602780007,9084,3
1530632145.615511436,9084,3
1530632145.628109249,6056,2
1530632145.640841630,6056,2
1530632145.653443940,4542,2
1530632145.666129930,6056,3
1530632145.678905115,4542,3
1530632145.691493596,4542,3
1530632145.704092963,4542,3
1530632145.716732359,4542,3
1530632145.729336377,4542,3
1530632145.741932767,4542,3
1530632145.754759524,3028,2
1530632145.767717644,6056,3
1530632145.780393203,4542,2
1530632145.793132061,7570,3
1530632145.805958888,7570,3
1530632145.818782247,7570,3
1530632145.831566887,9084,3
1530632145.844454558,10598,4
1530632145.857311225,7570,3
1530632145.870050837,7570,3
1530632145.882756019,6056,3
1530632145.895584198,6056,3
1530632145.908391084,4542,3
1530632145.921072934,4542,3
1530632145.933976154,4542,3
1530632145.946710676,4542,3
1530632145.959642053,6056,4
1530632145.972450262,6056,4
1530632145.985211710,4542,3
1530632145.997976706,4542,3
1530632146.010962460,6056,3
1530632146.023792863,7570,3
1530632146.036493692,6056,2
1530632146.049153931,9084,3
1530632146.061852137,9084,3
1530632146.074706464,9084,3
1530632146.087524497,6056,2
1530632146.100213308,6056,2
1530632146.113057939,4542,2
1530632146.125731833,6056,3
1530632146.138544682,4542,3
1530632146.151329711,4542,3
1530632146.164146253,6056,4
1530632146.176872436,6056,4
1530632146.189466542,7570,4
1530632146.202161466,9084,4
1530632146.215056242,7570,3
1530632146.227882371,7570,3
1530632146.240547985,7570,3
1530632146.253164657,7570,3
1530632146.266022995,6056,3
1530632146.278726315,7570,4
1530632146.291584864,6056,4
1530632146.304352512,6056,4
1530632146.317087602,6056,4
1530632146.329755940,6056,4
1530632146.342564142,7570,4
1530632146.355395615,6056,3
1530632146.368138373,7570,3
1530632146.380799064,9084,3
1530632146.393565320,12112,4
1530632146.406257854,9084,3
1530632146.419194943,9084,3
1530632146.431870960,6056,2
1530632146.444694997,6056,2
1530632146.457537164,6056,3
1530632146.470421312,4542,3
1530632146.483309406,4542,3
1530632146.495989277,4542,3
1530632146.508683833,4542,3
1530632146.521532952,4542,3
1530632146.534247609,6056,3
1530632146.546945910,7570,3
1530632146.559733782,9084,3
1530632146.572462988,12112,4
1530632146.585131167,9084,3
1530632146.597975074,9084,3
1530632146.610676006,6056,2
1530632146.623555515,6056,2
1530632146.636297695,3028,1
1530632146.648984081,6056,3
1530632146.661832295,4542,3
1530632146.674659730,4542,3
1530632146.687546156,3028,2
1530632146.700402455,3028,2
1530632146.713111602,4542,3
1530632146.725700108,3028,2
1530632146.738509940,3028,2
1530632146.751488254,3028,2
1530632146.764174300,4542,2
1530632146.777086913,6056,2
1530632146.789680314,9084,3
1530632146.802616590,6056,2
1530632146.815608789,9084,3
1530632146.828435155,9084,3
1530632146.841031200,12112,4
1530632146.853790494,9084,3
1530632146.866715629,9084,3
1530632146.879639633,6056,2
1530632146.892387638,6056,2
1530632146.905082512,6056,3
1530632146.917709540,3028,2
1530632146.930448572,3028,2
1530632146.943304355,3028,2
1530632146.956051613,3028,2
1530632146.968665686,3028,2
1530632146.981441992,4542,3
1530632146.994121468,4542,3
1530632147.006860699,4542,3
1530632147.019665246,6056,3
1530632147.032355957,6056,3
1530632147.045194460,4542,2
1530632147.057815693,7570,4
1530632147.070550565,6056,4
1530632147.083378846,6056,4
1530632147.095958240,6056,4
1530632147.108928355,6056,4
1530632147.121528625,6056,4
1530632147.134499445,7570,4
1530632147.147415893,6056,3
1530632147.160382863,4542,2
1530632147.173056152,7570,4
1530632147.185745446,4542,3
1530632147.198617976,4542,3
1530632147.211344209,4542,3
1530632147.224248100,4542,3
1530632147.236999616,7570,4
1530632147.249654442,6056,3
1530632147.262417988,9084,4
1530632147.275078296,10598,5
1530632147.287761839,9084,5
1530632147.300526914,7570,4
1530632147.313105770,7570,4
1530632147.325735480,6056,4
1530632147.338467734,6056,4
1530632147.351275515,6056,4
1530632147.364012527,7570,5
1530632147.376698799,6056,4
1530632147.389359943,6056,4
1530632147.402178799,6056,3
1530632147.415179832,7570,3
1530632147.427930584,9084,3
1530632147.440824139,9084,3
1530632147.453530556,9084,3
1530632147.466343723,9084,3
1530632147.479258761,6056,2
1530632147.492051301,6056,2
1530632147.504948515,3028,1
1530632147.517537350,6056,3
1530632147.530280628,4542,3
1530632147.543047201,4542,3
1530632147.555762208,4542,3
1530632147.568517561,4542,3
1530632147.581142781,4542,3
1530632147.593950788,6056,3
1530632147.606772880,7570,3
1530632147.619710938,9084,3
1530632147.632425678,6056,2
1530632147.645199690,9084,3
1530632147.658060752,6056,2
1530632147.671040736,6056,2
1530632147.683875916,4542,2
1530632147.696557768,6056,3
1530632147.709352052,4542,3
1530632147.722264460,4542,3
1530632147.735137277,4542,3
1530632147.747810464,4542,3
1530632147.760499914,4542,3
1530632147.773181216,4542,3
1530632147.786108227,4542,3
1530632147.798872187,4542,3
1530632147.811673991,6056,3
1530632147.824284389,4542,2
1530632147.837161521,6056,2
1530632147.849872390,9084,3
1530632147.862621938,6056,2
1530632147.875313988,6056,2
1530632147.887976592,9084,3
1530632147.900748417,6056,2
1530632147.913757404,6056,2
1530632147.926472828,4542,2
1530632147.939330128,6056,3
1530632147.952002318,4542,3
1530632147.964844600,4542,3
1530632147.977538072,4542,3
1530632147.990374410,4542,3
1530632148.003133767,6056,3
1530632148.015831099,7570,3
1530632148.028454099,7570,3
1530632148.041064700,7570,4
1530632148.053700539,7570,4
1530632148.066399602,7570,4
1530632148.079120670,6056,4
1530632148.091883209,7570,5
1530632148.104692555,6056,4
1530632148.117471998,6056,4
1530632148.130143542,4542,3
1530632148.143021493,6056,3
1530632148.155730633,7570,3
1530632148.168319489,9084,3
1530632148.181012120,9084,3
1530632148.193809878,9084,3
1530632148.206610334,9084,3
1530632148.219514916,6056,2
1530632148.232196860,6056,2
1530632148.244939440,4542,2
1530632148.257639973,6056,3
1530632148.270575752,4542,3
1530632148.283419804,4542,3
1530632148.295985472,4542,3
1530632148.308647629,4542,3
1530632148.321277931,6056,4
1530632148.334080276,6056,4
1530632148.346760207,4542,3
1530632148.359585496,4542,3
1530632148.372430490,4542,3
1530632148.385067542,4542,3
1530632148.397730114,4542,3
1530632148.410593670,3028,2
1530632148.423384325,3028,2
1530632148.435914649,3028,2
1530632148.448735201,4542,3
1530632148.461350716,4542,3
1530632148.474090841,4542,3
1530632148.486826536,6056,3
1530632148.499716716,6056,3
1530632148.512309693,7570,3
1530632148.524995671,10598,4
1530632148.537748042,7570,3
1530632148.550730444,9084,3
1530632148.563610449,12112,4
1530632148.576418706,12112,4
1530632148.589106699,12112,4
1530632148.601689565,12112,4
1530632148.614474054,10598,4
1530632148.627301181,12112,5
1530632148.639912148,10598,5
1530632148.652632656,12112,6
1530632148.665254337,10598,6
1530632148.678078058,12112,7
1530632148.690970080,10598,7
1530632148.703778598,10598,7
1530632148.716422772,10598,7
1530632148.729079426,12112,8
1530632148.741884490,12112,8
1530632148.754674231,12112,8
1530632148.767541090,13626,8
1530632148.780329530,13626,8
1530632148.793108542,15140,8
1530632148.805846971,13626,7
1530632148.818636990,13626,7
1530632148.831423932,12112,6
1530632148.844176701,12112,6
1530632148.857000873,13626,7
1530632148.869702818,12112,7
1530632148.882449245,13626,8
1530632148.895255964,12112,8
1530632148.907839526,12112,8
1530632148.920686871,12112,8
1530632148.933363102,10598,7
1530632148.946016350,10598,7
1530632148.958696888,10598,7
1530632148.971517777,10598,7
1530632148.984469526,10598,7
1530632148.997235079,12112,7
1530632149.009938925,13626,7
1530632149.022683643,15140,7
1530632149.035577119,13626,6
1530632149.048518407,12112,5
1530632149.061233366,10598,4
1530632149.073981448,12112,5
1530632149.086868576,10598,5
1530632149.099701685,12112,6
1530632149.112628317,9084,5
1530632149.125439072,12112,7
1530632149.138234793,10598,7
1530632149.150968595,10598,7
1530632149.163837910,10598,7
1530632149.176533891,10598,7
1530632149.189446876,10598,7
1530632149.202132424,10598,7
1530632149.214939976,12112,7
1530632149.227613849,13626,7
1530632149.240514353,12112,6
1530632149.253171160,10598,5
1530632149.265773741,12112,6
1530632149.278677620,10598,5
1530632149.291628860,12112,6
1530632149.304236008,9084,5
1530632149.316884491,10598,6
1530632149.329523344,9084,6
1530632149.342270396,9084,6
1530632149.355014025,10598,7
1530632149.367811460,10598,7
1530632149.380473974,10598,7
1530632149.393127182,10598,7
1530632149.405799244,10598,7
1530632149.418632618,12112,8
1530632149.431399421,13626,8
1530632149.444073454,12112,7
1530632149.456701626,13626,7
1530632149.469543025,13626,7
1530632149.482217234,13626,7
1530632149.494878890,13626,7
1530632149.507518328,13626,7
1530632149.520328751,13626,7
1530632149.532946667,13626,7
1530632149.545719848,13626,8
1530632149.558612341,10598,7
1530632149.571584197,10598,7
1530632149.584206931,10598,7
1530632149.596911143,10598,7
1530632149.609596009,10598,7
1530632149.622304064,12112,8
1530632149.635117904,12112,8
1530632149.647988725,13626,8
1530632149.660800659,12112,7
1530632149.673516979,13626,7
1530632149.686498031,12112,6
1530632149.699234353,12112,6
1530632149.711864590,12112,6
1530632149.724548352,12112,6
1530632149.737180811,12112,6
1530632149.750033971,12112,6
1530632149.762862936,10598,6
1530632149.775622086,12112,7
1530632149.788493501,9084,6
1530632149.801428446,9084,6
1530632149.814184122,9084,6
1530632149.827040207,9084,6
1530632149.839837161,9084,6
1530632149.852655169,9084,6
1530632149.865273991,9084,6
1530632149.878087847,9084,6
1530632149.890770817,9084,6
1530632149.903490606,12112,7
1530632149.916383755,10598,6
1530632149.929140725,12112,6
1530632149.941765460,10598,5
1530632149.954694065,10598,5
1530632149.967581191,10598,5
1530632149.980331231,10598,5
1530632149.993171722,12112,6
1530632150.005858148,10598,6
1530632150.018531747,9084,6
1530632150.031291489,9084,6
1530632150.044012559,9084,6
1530632150.056876692,10598,7
1530632150.069528693,10598,7
1530632150.082195619,10598,7
1530632150.095034044,10598,7
1530632150.107729390,10598,7
1530632150.120430606,9084,6
1530632150.133247477,9084,6
1530632150.145846973,10598,7
