ts,rto,rtt,rttvar,mss,pmtu,rcvmss,advmss,cwnd,bytes_acked,segs_out,segs_in, data_segs_out,bbr_bw,bbr_min_rtt,bbr_pacing_gain,bbr_cwnd_gain,send,pacing_rate,delivery_rate
1529354925.226392675,204,0.179,0.026,1448,1500,536,1448,174,16630766566,11485497,331058,11485495,10585.4e6,0.021,1,2,11260.4e6,10965.5e6,8445.1e6
1529354925.255705510,204,0.284,0.118,1448,1500,536,1448,178,16659600590,11505387,331575,11505385,11858.2e6,0.021,1.25,2,7260.4e6,15355.0e6,2700.9e6
1529354925.287463628,204,0.356,0.293,1448,1500,536,1448,172,16690483534,11526717,332115,11526715,10205.0e6,0.021,1.25,2,5596.8e6,13214.3e6,3527.3e6
1529354925.321092439,204,0.159,0.015,1448,1500,536,1448,176,16719139454,11546517,332621,11546515,10919.3e6,0.021,1.25,2,12822.5e6,14139.3e6,8734.0e6
1529354925.354072258,204,0.187,0.024,1448,1500,536,1448,174,16749483742,11567442,333147,11567440,10290.0e6,0.021,1.25,2,10778.7e6,13324.5e6,6976.0e6
1529354925.384491477,204,0.179,0.036,1448,1500,536,1448,174,16778917238,11587782,333662,11587780,10480.8e6,0.021,1,2,11260.4e6,10857.1e6,8313.2e6
1529354925.413990068,204,0.193,0.031,1448,1500,536,1448,174,16805233190,11605962,334122,11605960,10745.7e6,0.021,1.25,2,10443.6e6,13914.5e6,7943.3e6
1529354925.446251242,204,0.23,0.053,1448,1500,536,1448,174,16835271950,11626617,334663,11626615,10402.0e6,0.021,1.25,2,8763.5e6,10775.5e6,6654.6e6
1529354925.475147932,204,0.174,0.014,1448,1500,536,1448,172,16863486230,11646192,335170,11646190,10113.0e6,0.021,1.25,2,11450.9e6,13095.2e6,9039.5e6
1529354925.506966168,204,0.215,0.069,1448,1500,536,1448,174,16890236582,11664687,335649,11664685,10708.5e6,0.021,1.25,2,9375.0e6,13866.3e6,8406.7e6
1529354925.538390354,204,0.176,0.042,1448,1500,536,1448,170,16918820102,11684397,336154,11684395,9447.1e6,0.021,1,2,11189.1e6,9786.4e6,7893.5e6
1529354925.568680915,204,0.272,0.183,1448,1500,536,1448,174,16946805598,11703657,336643,11703655,10278.8e6,0.021,1,2,7410.4e6,10647.9e6,6379.6e6
1529354925.597353155,204,0.191,0.028,1448,1500,536,1448,174,16975671478,11723682,337167,11723680,10495.6e6,0.021,1.25,2,10553.0e6,13590.6e6,9699.9e6
1529354925.625631790,204,0.209,0.043,1448,1500,536,1448,174,17000726222,11741007,337609,11741005,10326.3e6,0.021,1,2,9644.1e6,10697.1e6,7922.4e6
1529354925.653820326,204,0.191,0.022,1448,1500,536,1448,176,17026386230,11758692,338073,11758690,10791.9e6,0.021,1.25,2,10674.3e6,13974.4e6,10203.1e6
1529354925.681748412,204,0.191,0.018,1448,1500,536,1448,174,17052225790,11776557,338529,11776555,10522.9e6,0.021,1,2,10553.0e6,10900.8e6,7634.9e6
1529354925.707195351,204,0.18,0.053,1448,1500,536,1448,172,17077782990,11794152,338980,11794150,10193.9e6,0.021,1,2,11069.2e6,10560.0e6,8828.6e6
1529354925.735079597,204,0.222,0.051,1448,1500,536,1448,174,17104420398,11812557,339453,11812555,10692.9e6,0.021,1.25,2,9079.4e6,13846.2e6,3817.5e6
1529354925.765035186,204,0.189,0.017,1448,1500,536,1448,172,17131828142,11831547,339948,11831545,9977.5e6,0.021,0.75,2,10542.1e6,7751.8e6,8669.3e6
1529354925.795771966,204,0.183,0.041,1448,1500,536,1448,172,17161428158,11851977,340474,11851975,10016.8e6,0.021,1.25,2,10887.7e6,12970.6e6,8905.2e6
1529354925.826834491,204,0.187,0.023,1448,1500,536,1448,178,17188757710,11870832,340960,11870830,11778.7e6,0.021,1,2,11026.5e6,12201.7e6,9148.7e6
1529354925.857348475,204,0.295,0.258,1448,1500,536,1448,174,17216867734,11890182,341461,11890180,9906.3e6,0.021,1.25,2,6832.6e6,10588.2e6,6969.2e6
1529354925.883107620,204,0.231,0.072,1448,1500,536,1448,176,17241935510,11907552,341900,11907550,11117.5e6,0.021,0.75,2,8825.9e6,8637.6e6,3146.6e6
1529354925.913797875,204,0.188,0.022,1448,1500,536,1448,178,17268929126,11926227,342380,11926225,11492.8e6,0.021,1.25,2,10967.8e6,14881.9e6,7960.0e6
1529354925.942389857,204,0.173,0.017,1448,1500,536,1448,178,17296377414,11945172,342867,11945170,11375.3e6,0.021,1.25,2,11918.8e6,14729.7e6,11375.3e6
1529354925.973948029,204,0.208,0.09,1448,1500,536,1448,174,17323760542,11964027,343359,11964025,10444.6e6,0.021,1.25,2,9690.5e6,13524.6e6,8303.0e6
1529354926.005578378,204,0.209,0.081,1448,1500,536,1448,174,17352041430,11983602,343854,11983600,10206.4e6,0.021,1.25,2,9644.1e6,13216.2e6,9448.4e6
1529354926.035399326,204,0.332,0.25,1448,1500,536,1448,174,17381755838,12004122,344378,12004120,10407.5e6,0.021,1,2,6071.1e6,10781.2e6,3708.7e6
1529354926.066247199,204,0.231,0.111,1448,1500,536,1448,174,17407832870,12022122,344836,12022120,10221.2e6,0.021,1.25,2,8725.6e6,13235.3e6,4655.9e6
1529354926.096877192,204,0.193,0.029,1448,1500,536,1448,178,17436348334,12041787,345336,12041785,11584.0e6,0.021,1,2,10683.7e6,12000.0e6,9787.6e6
1529354926.125637732,204,0.166,0.033,1448,1500,536,1448,170,17463088550,12060282,345809,12060280,9531.1e6,0.021,0.75,2,11863.1e6,7405.1e6,7548.3e6
1529354926.154235500,204,0.237,0.079,1448,1500,536,1448,172,17489977910,12078867,346285,12078865,9711.8e6,0.021,1.25,2,8407.0e6,12575.8e6,3893.4e6
1529354926.183119813,204,0.168,0.02,1448,1500,536,1448,174,17517753446,12098037,346773,12098035,10425.6e6,0.021,1,2,11997.7e6,10800.0e6,9254.9e6
1529354926.215595372,204,0.254,0.105,1448,1500,536,1448,172,17545450790,12117117,347257,12117115,10126.4e6,0.021,1,2,7844.3e6,10490.1e6,5177.4e6
1529354926.247115789,204,0.198,0.027,1448,1500,536,1448,176,17575224566,12137727,347784,12137725,10824.4e6,0.021,1.25,2,10296.9e6,14016.4e6,10084.9e6
1529354926.278124668,204,0.173,0.015,1448,1500,536,1448,172,17604852094,12158202,348312,12158200,10075.7e6,0.021,1.25,2,11517.0e6,13046.9e6,6932.2e6
1529354926.310288154,204,0.168,0.032,1448,1500,536,1448,178,17635428062,12179307,348851,12179305,11584.0e6,0.021,1.25,2,12273.5e6,15000.0e6,9477.8e6
1529354926.341720962,204,0.185,0.026,1448,1500,536,1448,172,17663852302,12198882,349349,12198880,10171.3e6,0.021,1,2,10770.0e6,10536.6e6,9032.8e6
1529354926.371434236,204,0.358,0.151,1448,1500,536,1448,170,17690757590,12217512,349817,12217510,9504.8e6,0.021,1,2,5500.8e6,9846.2e6,2792.7e6
1529354926.404533384,204,0.214,0.051,1448,1500,536,1448,174,17718863270,12236907,350317,12236905,10598.1e6,0.021,1.25,2,9418.8e6,13723.4e6,8343.2e6
1529354926.435091235,204,0.181,0.019,1448,1500,536,1448,176,17746268118,12255852,350797,12255850,11181.1e6,0.021,1,2,11264.0e6,11582.6e6,9445.4e6
1529354926.463918753,204,0.201,0.026,1448,1500,536,1448,172,17774491086,12275337,351296,12275335,9916.6e6,0.021,0.75,2,9912.7e6,7704.5e6,8080.2e6
1529354926.495529449,204,0.315,0.178,1448,1500,536,1448,170,17802897950,12294912,351797,12294910,9466.5e6,0.021,1.25,2,6251.7e6,12258.1e6,2460.8e6
1529354926.527849257,204,0.216,0.059,1448,1500,536,1448,172,17833001870,12315747,352333,12315745,10048.0e6,0.021,1.25,2,9224.3e6,13011.0e6,5230.2e6
1529354926.561033736,204,0.223,0.067,1448,1500,536,1448,174,17863289686,12336627,352875,12336625,10524.9e6,0.021,0.75,2,9038.6e6,8177.1e6,10524.9e6
